frame,tracker_id,class_name,x_canon,y_canon,jugador,velocidad_10a,distancia_pelota_10a
16911,216,robot,157.75,81.5,10a,40.281043928875526,
16912,216,robot,159.25,81.5,10a,40.87175063537161,
16913,216,robot,160.75,81.5,10a,41.30375285612676,
16914,216,robot,162.125,81.25,10a,41.58274882688733,
16915,216,robot,163.375,81.125,10a,41.49472858086916,
16916,216,robot,164.75,81.0,10a,41.615051363659276,
16917,216,robot,165.25,80.75,10a,39.75550276376844,
16918,216,robot,165.0,81.0,10a,36.47002193583108,
16919,216,robot,164.125,81.5,10a,32.14031735997639,
16920,216,robot,163.125,81.875,10a,27.54087870784082,
16921,216,robot,162.0,81.875,10a,22.28508469806655,
16922,216,robot,161.0,82.0,10a,17.75704085707976,
16923,216,robot,159.75,82.75,10a,12.290748553281855,
16924,216,robot,158.25,82.75,10a,6.878408246098802,
16925,216,robot,156.875,82.875,10a,3.092329219213245,
16926,216,robot,155.5,83.0,10a,5.408326913195984,
16927,216,robot,154.25,82.875,10a,10.37123425634577,
16928,216,robot,153.5,82.625,10a,14.67353059082919,
16929,216,robot,153.0,82.375,10a,18.388175548433292,
16930,216,robot,152.625,81.5,10a,21.51307741816591,
16931,216,robot,152.625,80.75,10a,24.255154091450336,
16932,216,robot,152.75,79.75,10a,25.079872407968907,
16933,216,robot,152.75,79.375,10a,24.714621178565533,
16934,216,robot,152.625,78.375,10a,23.834061760430178,
16935,216,robot,152.875,77.125,10a,22.594247055390007,
16936,216,robot,152.625,76.375,10a,21.738502708328372,
16937,216,robot,152.5,75.0,10a,22.02271554554524,
16938,216,robot,152.25,74.125,10a,22.859625981192256,
16939,216,robot,151.75,72.625,10a,24.06371750166628,
16940,216,robot,151.25,71.125,10a,26.05403039838558,
16941,216,robot,151.0,70.125,10a,27.277509050497994,
16942,216,robot,150.75,68.75,10a,29.104338164610443,
16943,216,robot,150.25,67.5,10a,30.940467029442203,
16944,216,robot,150.0,66.375,10a,32.55764119219941,
16945,216,robot,149.75,64.875,10a,33.74351789603449,
16946,216,robot,149.5,63.75,10a,34.569676018152094,
16947,216,robot,149.125,62.25,10a,35.743006308927065,
16948,216,robot,148.75,60.875,10a,37.8549864614954,
16949,216,robot,148.625,59.25,10a,39.07764706325088,
16950,216,robot,148.5,57.75,10a,39.72562145517676,
16951,216,robot,148.25,56.375,10a,40.945848385398,
16952,216,robot,148.0,55.0,10a,41.0,
16953,216,robot,147.625,53.875,10a,41.5428995136353,
16954,216,robot,147.375,52.25,10a,41.6788315575185,
16955,216,robot,146.875,51.0,10a,41.19010803578937,
16956,216,robot,146.75,49.5,10a,42.11665347579268,
16957,216,robot,146.5,48.625,10a,41.13772599451749,
16958,216,robot,146.5,47.125,10a,41.434436161241536,
16959,216,robot,146.375,45.625,10a,42.12852359150508,
16960,216,robot,146.25,44.375,10a,41.593268686170845,
16961,216,robot,146.0,43.75,10a,40.607881008493905,
16962,216,robot,146.0,42.625,10a,39.74449647435478,
16963,216,robot,146.125,40.375,10a,41.33476140006133,
16964,216,robot,146.125,39.625,10a,39.56718969044933,
16965,216,robot,146.0,38.25,10a,39.319206502675,
16966,216,robot,146.0,37.0,10a,39.01041527592343,
16967,216,robot,146.0,35.375,10a,39.453295172900326,
16968,216,robot,145.75,34.0,10a,39.92649496261849,
16969,216,robot,145.75,32.5,10a,39.63347701123382,
16970,216,robot,145.5,31.125,10a,39.845012234908395,
16971,216,robot,145.375,29.625,10a,39.845012234908395,
16972,216,robot,145.375,28.25,10a,40.81206929328627,
16973,216,robot,145.25,27.0,10a,40.32756501451581,
16974,216,robot,145.5,25.5,10a,40.288025516274686,
16975,216,robot,145.5,24.25,10a,40.27794061269766,
16976,216,robot,145.5,22.875,10a,41.7619743307234,
16977,216,robot,145.375,21.375,10a,42.51837837923737,
16978,216,robot,145.375,20.125,10a,40.527768258318886,
16979,216,robot,145.25,18.625,10a,42.036442523125096,
16980,216,robot,145.375,17.625,10a,41.26893504804794,
16981,216,robot,145.0,16.875,10a,40.29965880748868,
16982,216,robot,144.75,15.875,10a,39.080046059338265,
16983,216,robot,144.5,14.5,10a,39.080046059338265,
16984,216,robot,144.375,13.0,10a,39.0968349102584,
16985,216,robot,144.25,12.125,10a,38.08214804865923,
16986,216,robot,144.25,11.875,10a,35.57123135344066,
16987,216,robot,144.25,12.125,10a,32.32839309337846,
16988,216,robot,143.75,12.875,10a,28.408845453485082,
16989,216,robot,143.5,13.875,10a,23.59157688667716,
16990,216,robot,143.25,14.5,10a,20.0124960961895,
16991,216,robot,142.625,15.5,10a,15.831140198987564,
16992,216,robot,142.125,16.375,10a,11.926860441876563,
16993,216,robot,141.625,17.5,10a,9.154916711800277,
16994,216,robot,141.25,18.375,10a,8.0156097709407,
16995,216,robot,141.0,19.375,10a,9.424038412485382,
16996,216,robot,140.5,20.5,10a,11.55692433132622,
16997,216,robot,140.0,21.375,10a,14.534441853748634,
16998,216,robot,139.25,22.125,10a,18.515196461285523,
16999,216,robot,138.625,23.375,10a,23.723669614964713,
17000,216,robot,138.0,24.375,10a,27.504545078950134,
17001,216,robot,138.0,24.875,10a,28.848743473503312,
17002,216,robot,138.375,24.875,10a,28.076903319276504,
17003,216,robot,138.75,24.25,10a,24.85080481594107,
17004,216,robot,139.375,23.75,10a,21.403854793003994,
17005,216,robot,139.875,22.875,10a,18.0589313083582,
17006,216,robot,140.5,21.75,10a,13.202745926510893,
17007,216,robot,141.125,20.625,10a,8.73212459828649,
17008,216,robot,141.75,20.125,10a,5.25594901040716,
17009,216,robot,142.5,19.375,10a,3.2015621187164243,
17010,216,robot,143.5,19.0,10a,5.055937104039171,
17011,216,robot,144.75,18.125,10a,9.737171047075224,
17012,216,robot,145.375,18.125,10a,12.562344526401112,
17013,216,robot,145.875,18.25,10a,15.35008143300875,
17014,216,robot,146.125,18.5,10a,17.890290662814845,
17015,216,robot,146.375,18.75,10a,20.177338773981074,
17016,216,robot,147.0,19.625,10a,20.838665984174707,
17017,216,robot,147.5,20.375,10a,20.348525745124633,
17018,216,robot,148.125,21.625,10a,19.471132478620753,
17019,216,robot,148.625,23.25,10a,18.527007313648905,
17020,216,robot,149.5,24.25,10a,19.445436482630058,
17021,216,robot,150.0,25.375,10a,20.336236131595246,
17022,216,robot,150.625,26.5,10a,22.339706802015105,
17023,216,robot,151.375,27.875,10a,24.714621178565533,
17024,216,robot,152.0,29.125,10a,27.225906780123964,
17025,216,robot,152.375,30.375,10a,28.855242158055095,
17026,216,robot,153.125,31.25,10a,31.138802160648382,
17027,216,robot,153.375,32.25,10a,32.46632871145119,
17028,216,robot,154.0,33.25,10a,34.11836015989045,
17029,216,robot,154.5,34.25,10a,35.67649786624242,
17030,216,robot,155.0,35.5,10a,37.68039941401896,
17031,216,robot,155.625,36.875,10a,38.57217261187137,
17032,216,robot,156.125,38.125,10a,39.46913350961736,
17033,216,robot,156.75,39.375,10a,39.46913350961736,
17034,216,robot,157.625,40.5,10a,38.91336531321854,
17035,216,robot,158.125,41.625,10a,38.795940509285245,
17036,216,robot,158.75,43.0,10a,39.35495521532199,
17037,216,robot,159.375,44.375,10a,39.803423219617684,
17038,216,robot,160.0,45.625,10a,39.46913350961736,
17039,216,robot,160.375,46.75,10a,39.0272340808313,
17040,216,robot,161.0,47.875,10a,39.02002690926801,
17041,216,robot,161.625,49.25,10a,39.81205847478876,
17042,216,robot,162.0,50.375,10a,40.14504950800285,
17043,216,robot,162.375,52.0,10a,41.07082297690174,
17044,216,robot,163.125,52.625,10a,40.597105808173076,
17045,216,robot,163.375,54.125,10a,40.842686003738784,
17046,216,robot,163.75,55.125,10a,39.953879661429625,
17047,216,robot,164.0,56.375,10a,39.75314452970985,
17048,216,robot,164.25,56.75,10a,37.849207389323226,
17049,216,robot,164.125,57.125,10a,35.70101539172241,
17050,216,robot,163.375,58.125,10a,34.630189141845584,
17051,216,robot,162.875,59.125,10a,33.28851153175822,
17052,216,robot,162.5,59.75,10a,31.378734837465963,
17053,216,robot,162.0,61.0,10a,31.009071253425184,
17054,216,robot,161.25,61.875,10a,30.300577552251376,
17055,216,robot,160.25,62.75,10a,29.787791123210194,
17056,216,robot,159.0,63.5,10a,28.979518629542486,
17057,216,robot,158.25,64.0,10a,28.263271219022048,
17058,216,robot,157.125,65.0,10a,28.040149785619906,
17059,216,robot,156.375,65.75,10a,29.51800298123164,
17060,216,robot,156.0,66.75,10a,29.242520411209426,
17061,216,robot,156.0,67.875,10a,29.841246622753548,
17062,216,robot,156.25,68.625,10a,28.991378028648448,
17063,216,robot,156.625,69.875,10a,30.358277289727752,
17064,216,robot,157.125,70.875,10a,30.85854824841894,
17065,216,robot,157.625,72.125,10a,30.269621735330624,
17066,216,robot,158.25,73.625,10a,30.439489154714806,
17067,216,robot,158.875,74.75,10a,30.863611259863937,
17068,216,robot,159.625,75.75,10a,29.87996820614105,
17069,216,robot,160.125,77.125,10a,30.58287919735485,
17070,216,robot,160.875,78.125,10a,30.77539601694835,
17071,216,robot,161.625,79.375,10a,32.18112801006205,
17072,216,robot,162.5,80.5,10a,34.077118422777474,
17073,216,robot,163.125,81.875,10a,35.81986180877866,
17074,216,robot,163.5,83.375,10a,38.021375566909725,
17075,216,robot,164.25,84.125,10a,38.468331130944584,
17076,216,robot,164.75,85.375,10a,39.131189606246316,
17077,216,robot,165.125,86.5,10a,39.91396998545747,
17078,216,robot,165.375,87.375,10a,39.131189606246316,
17079,216,robot,165.625,88.375,10a,38.91015291668744,
17080,216,robot,165.25,89.5,10a,37.94897890589416,
17081,216,robot,164.625,90.375,10a,35.84428127330774,
17082,216,robot,164.125,91.125,10a,34.39204123049401,
17083,216,robot,163.25,92.0,10a,33.298836316003595,
17084,216,robot,162.375,93.125,10a,32.31485726411305,
17085,216,robot,161.5,93.75,10a,31.274990007992013,
17086,216,robot,160.25,94.25,10a,29.87683048785463,
17087,216,robot,159.0,94.875,10a,29.589905373285667,
17088,216,robot,157.875,95.25,10a,28.736953561572946,
17089,216,robot,156.5,96.125,10a,29.090376415577712,
17090,216,robot,155.375,96.5,10a,30.456936812489857,
17091,216,robot,154.25,97.375,10a,31.89043743820395,
17092,216,robot,153.375,98.25,10a,33.23401871576773,
17093,216,robot,152.0,99.125,10a,35.60635476990027,
17094,216,robot,150.875,99.875,10a,37.406550228536176,
17095,216,robot,149.75,100.5,10a,38.01315561749642,
17096,216,robot,148.5,101.125,10a,38.75967621123789,
17097,216,robot,147.375,101.625,10a,39.53795644693843,
17098,216,robot,146.125,102.25,10a,39.91631871803811,
17099,216,robot,144.875,103.125,10a,40.311288741492746,
17100,216,robot,143.75,104.0,10a,40.99390198553927,
17101,216,robot,142.375,104.625,10a,41.335517415414074,
17102,216,robot,141.375,105.25,10a,40.90385067447807,
17103,216,robot,140.0,105.875,10a,41.588760500885336,
17104,216,robot,138.75,106.625,10a,41.246211947280685,
17105,216,robot,137.5,107.25,10a,41.717052868101796,
17106,216,robot,136.625,108.125,10a,41.289375146640324,
17107,216,robot,135.25,108.75,10a,41.89346607765941,
17108,216,robot,134.125,109.625,10a,41.46157859995203,
17109,216,robot,133.375,110.5,10a,40.945848385398,
17110,216,robot,132.125,111.25,10a,41.289375146640324,
17111,216,robot,131.25,112.0,10a,40.78372837296757,
17112,216,robot,130.125,112.375,10a,40.65095324835569,
17113,216,robot,129.0,113.375,10a,40.842686003738784,
17114,216,robot,128.0,114.25,10a,40.424311991671544,
17115,216,robot,126.75,114.875,10a,40.361646398530375,
17116,216,robot,125.625,115.625,10a,40.078048854703496,
17117,216,robot,124.375,116.375,10a,40.63326838933831,
17118,216,robot,123.125,117.0,10a,40.424311991671544,
17119,216,robot,121.875,117.75,10a,40.424311991671544,
17120,216,robot,120.875,118.375,10a,40.00781173720952,
17121,216,robot,119.875,119.25,10a,40.21582400001273,
17122,216,robot,118.75,120.375,10a,40.36783992239367,
17123,216,robot,117.625,121.375,10a,40.512343797909296,
17124,216,robot,116.75,122.125,10a,40.57246603301308,
17125,216,robot,115.625,122.5,10a,39.94058086708304,
17126,216,robot,114.375,123.375,10a,40.70165844286937,
17127,216,robot,113.125,124.0,10a,41.18934935150105,
17128,216,robot,111.875,124.625,10a,40.97941556440257,
17129,216,robot,111.0,125.5,10a,40.77070026379238,
17130,216,robot,109.625,126.25,10a,41.11721050849632,
17131,216,robot,108.375,126.625,10a,40.91760012512953,
17132,216,robot,107.25,127.125,10a,40.43899726748921,
17133,216,robot,106.125,127.5,10a,39.96248240537617,
17134,216,robot,104.875,128.125,10a,39.83167709248507,
17135,216,robot,103.625,128.5,10a,40.003906059283764,
17136,216,robot,102.375,129.375,10a,40.43590607368654,
17137,216,robot,101.125,130.0,10a,40.16372741666291,
17138,216,robot,99.875,131.0,10a,40.3833195762805,
17139,216,robot,98.75,131.375,10a,40.475301110677364,
17140,216,robot,97.625,132.25,10a,40.94203219186854,
17141,216,robot,96.625,132.75,10a,40.14738472179726,
17142,216,robot,95.625,133.0,10a,39.35733730830886,
17143,216,robot,94.375,133.875,10a,39.588508433635134,
17144,216,robot,93.25,134.75,10a,40.03123780249619,
17145,216,robot,91.875,135.875,10a,40.3833195762805,
17146,216,robot,90.875,136.625,10a,40.311288741492746,
17147,216,robot,89.875,137.375,10a,40.34615842927304,
17148,216,robot,88.75,138.0,10a,40.60249376577749,
17149,216,robot,87.875,138.625,10a,39.96248240537617,
17150,216,robot,87.0,139.375,10a,39.73191412454225,
17151,216,robot,86.125,140.25,10a,39.10642530326698,
17152,216,robot,85.375,141.125,10a,38.56569071078593,
17153,216,robot,84.5,142.125,10a,37.95556612672244,
17154,216,robot,83.5,142.5,10a,37.75331111306662,
17155,216,robot,82.625,143.25,10a,37.20215047547655,
17156,216,robot,81.625,143.75,10a,37.20215047547655,
17157,216,robot,80.5,144.75,10a,38.305515268692055,
17158,216,robot,79.375,145.5,10a,37.95474278663998,
17159,216,robot,78.125,145.875,10a,37.551631123028464,
17160,216,robot,77.0,146.25,10a,36.27154532136727,
17161,216,robot,75.75,146.75,10a,36.40226641295841,
17162,216,robot,74.375,147.375,10a,36.89173349139343,
17163,216,robot,73.25,147.75,10a,36.62308015445998,
17164,216,robot,72.125,149.0,10a,37.720186903036414,
17165,216,robot,70.875,149.625,10a,38.214035379687395,
17166,216,robot,69.5,150.75,10a,39.326358844927405,
17167,216,robot,68.5,151.25,10a,39.358925290205775,
17168,216,robot,67.625,151.5,10a,38.60861302870125,
17169,216,robot,66.75,151.75,10a,38.268786236304905,
17170,216,robot,66.0,152.75,10a,38.29572430441811,
17171,216,robot,65.0,153.25,10a,38.29572430441811,
17172,216,robot,64.25,153.625,10a,37.03123681434364,
17173,216,robot,63.0,154.75,10a,37.61399340670969,
17174,216,robot,61.875,155.875,10a,38.16084380618437,
17175,216,robot,60.875,156.875,10a,38.62156133560631,
17176,216,robot,59.625,157.5,10a,38.75967621123789,
17177,216,robot,58.375,158.125,10a,38.55191305240247,
17178,216,robot,57.375,158.75,10a,38.62722485501644,
17179,216,robot,56.0,159.5,10a,38.484574832002494,
17180,216,robot,55.0,160.125,10a,38.066553560836056,
17181,216,robot,54.0,161.125,10a,37.30365263616956,
17182,216,robot,52.875,162.75,10a,38.80157857613528,
17183,216,robot,52.0,163.5,10a,39.4025697131545,
17184,216,robot,51.125,164.25,10a,40.0195264839553,
17185,216,robot,50.125,165.125,10a,40.256986971207866,
17186,216,robot,49.125,165.75,10a,40.411168010835816,
17187,216,robot,48.0,167.0,10a,42.09290320232141,
17188,216,robot,46.75,167.625,10a,41.46459332973133,
17189,216,robot,45.375,168.375,10a,41.400483088968905,
17190,216,robot,44.25,168.875,10a,41.006859182336804,
17191,216,robot,43.0,169.25,10a,40.716243687255826,
17192,216,robot,41.75,169.5,10a,40.288025516274686,
17193,216,robot,40.5,169.75,10a,40.28724984408839,
17194,216,robot,39.5,170.25,10a,39.38591118661596,
17195,216,robot,38.375,170.875,10a,39.59561213063892,
17196,216,robot,37.0,171.5,10a,39.83167709248507,
17197,216,robot,36.0,172.0,10a,38.48782274953989,
17198,216,robot,34.5,172.875,10a,39.705950435671475,
17199,216,robot,32.875,173.5,10a,40.92065493122025,
17200,216,robot,31.875,174.125,10a,40.697051490249265,
17201,216,robot,31.25,174.75,10a,40.02577294694007,
17202,216,robot,30.625,175.375,10a,38.57622324696911,
17203,216,robot,30.0,176.375,10a,37.795502377928514,
17204,216,robot,29.25,177.0,10a,36.57355602070982,
17205,216,robot,28.75,177.375,10a,35.35533905932738,
17206,216,robot,28.125,177.5,10a,34.01929599506727,
17207,216,robot,27.5,178.125,10a,33.31384847176921,
17208,216,robot,26.875,178.75,10a,32.658268478288925,
17209,216,robot,26.25,179.75,10a,32.60751447136074,
17210,216,robot,25.75,180.375,10a,31.60003955693726,
17211,216,robot,25.125,181.125,10a,30.571637182198796,
17212,216,robot,24.625,181.75,10a,29.963519486201882,
17213,216,robot,24.125,182.25,10a,27.966497814349225,
17214,216,robot,23.5,183.0,10a,26.693866336669927,
17215,216,robot,23.0,183.375,10a,25.638106404334934,
17216,216,robot,22.625,183.875,10a,25.112248007695367,
17217,216,robot,22.25,184.5,10a,24.771455346830148,
17218,216,robot,22.0,184.875,10a,23.345235059857504,
17219,216,robot,22.125,184.75,10a,21.054987532648884,
17220,216,robot,22.25,184.375,10a,19.1049731745428,
17221,216,robot,22.375,183.625,10a,16.802157599546554,
17222,216,robot,22.5,182.625,10a,13.45362404707371,
17223,216,robot,22.625,182.0,10a,10.700467279516348,
17224,216,robot,22.875,181.0,10a,7.198090024443984,
17225,216,robot,23.0,179.75,10a,5.640257086339239,
17226,216,robot,23.125,178.875,10a,6.020797289396148,
17227,216,robot,23.375,177.375,10a,9.100137361600648,
17228,216,robot,23.5,176.375,10a,11.816302298096474,
17229,216,robot,23.625,176.0,10a,14.002231964940446,
17230,216,robot,23.75,175.875,10a,15.074813431681335,
17231,216,robot,23.875,176.0,10a,15.947178433817061,
17232,216,robot,24.0,176.25,10a,16.867127793433,
17233,216,robot,24.125,176.375,10a,17.523198908875056,
17234,216,robot,24.375,176.75,10a,16.62077013859466,
17235,216,robot,24.75,177.5,10a,14.630874888399532,
17236,216,robot,25.0,177.875,10a,12.641696879770532,
17237,216,robot,25.25,178.625,10a,9.7082439194738,
17238,216,robot,25.625,179.125,10a,8.31038506929733,
17239,216,robot,26.0,179.5,10a,6.932712311931024,
17240,216,robot,26.5,179.375,10a,7.0400639201643616,
17241,216,robot,26.75,179.5,10a,7.3569694847810805,
17242,216,robot,27.25,179.625,10a,8.96172416446746,
17243,216,robot,27.625,179.875,10a,10.819542504191201,
17244,216,robot,27.875,180.75,10a,12.747548783981962,
17245,216,robot,28.0,181.625,10a,14.300349646075091,
17246,216,robot,28.125,181.875,10a,14.502155012273176,
17247,216,robot,28.5,181.625,10a,14.020074892809953,
17248,216,robot,29.0,181.0,10a,13.439680055715613,
17249,216,robot,29.5,180.75,10a,13.002403623945844,
17250,216,robot,30.0,180.125,10a,11.739356881873896,
17251,216,robot,30.875,179.75,10a,12.33389638354401,
17252,216,robot,31.5,179.25,10a,12.562344526401112,
17253,216,robot,32.875,178.75,10a,14.519383595731604,
17254,216,robot,34.25,178.5,10a,16.62077013859466,
17255,216,robot,35.5,177.875,10a,18.24828759089466,
17256,216,robot,36.5,177.5,10a,19.90602923739438,
17257,216,robot,37.75,177.25,10a,21.530501619795114,
17258,216,robot,39.125,176.75,10a,23.834061760430178,
17259,216,robot,40.5,176.375,10a,26.72311733312564,
17260,216,robot,41.75,175.5,10a,30.10502449758179,
17261,216,robot,43.125,175.125,10a,32.89756829919196,
17262,216,robot,44.375,174.75,10a,34.5994942159564,
17263,216,robot,45.375,174.5,10a,35.23581274782803,
17264,216,robot,46.25,174.0,10a,36.1178626167164,
17265,216,robot,47.375,173.75,10a,37.01519958071279,
17266,216,robot,48.625,173.625,10a,37.554127602701676,
17267,216,robot,49.75,172.625,10a,38.83056141752267,
17268,216,robot,50.875,172.5,10a,38.108398024582456,
17269,216,robot,52.0,172.125,10a,37.720186903036414,
17270,216,robot,53.25,171.5,10a,37.720186903036414,
17271,216,robot,54.5,171.0,10a,38.27531841800928,
17272,216,robot,55.75,170.5,10a,38.44801685392889,
17273,216,robot,57.0,170.25,10a,38.04027470983878,
17274,216,robot,58.25,169.375,10a,38.16084380618437,
17275,216,robot,59.5,168.875,10a,37.892116594352444,
17276,216,robot,60.875,168.0,10a,38.253267834264825,
17277,216,robot,61.875,167.5,10a,37.88469347902923,
17278,216,robot,63.25,166.625,10a,39.06564987300224,
17279,216,robot,64.5,165.875,10a,39.953879661429625,
17280,216,robot,65.75,165.0,10a,40.70396172364553,
17281,216,robot,67.0,164.375,10a,41.143802692507656,
17282,216,robot,68.25,163.75,10a,41.037330566205206,
17283,216,robot,69.5,163.375,10a,41.48041706637,
17284,216,robot,70.625,162.75,10a,41.70281765060965,
17285,216,robot,71.875,161.875,10a,41.930001192463614,
17286,216,robot,73.125,161.25,10a,42.04536240776145,
17287,216,robot,74.375,160.375,10a,42.39840798897996,
17288,216,robot,75.625,160.125,10a,42.39840798897996,
17289,216,robot,76.875,159.875,10a,41.815816385669194,
17290,216,robot,78.0,159.125,10a,41.82403615147634,
17291,216,robot,79.25,158.125,10a,41.72079817069659,
17292,216,robot,80.5,157.375,10a,42.39840798897996,
17293,216,robot,81.625,156.625,10a,41.83972394746409,
17294,216,robot,82.875,155.875,10a,41.83972394746409,
17295,216,robot,84.125,155.375,10a,41.486443568953945,
17296,216,robot,85.25,154.75,10a,41.26514873352573,
17297,216,robot,86.625,154.125,10a,41.486443568953945,
17298,216,robot,87.75,153.75,10a,41.26514873352573,
17299,216,robot,89.0,153.0,10a,41.60303474507599,
17300,216,robot,90.25,152.0,10a,41.72079817069659,
17301,216,robot,91.375,151.25,10a,41.620307543313515,
17302,216,robot,92.5,150.625,10a,41.16202740390711,
17303,216,robot,93.75,150.0,10a,41.5225842163033,
17304,216,robot,94.875,149.5,10a,41.551925346486655,
17305,216,robot,96.0,149.125,10a,41.182520563948,
17306,216,robot,97.375,148.25,10a,41.28104892078204,
17307,216,robot,98.5,147.625,10a,40.94203219186854,
17308,216,robot,99.5,146.875,10a,40.72238327996042,
17309,216,robot,100.875,145.625,10a,41.42764777295472,
17310,216,robot,102.125,145.375,10a,41.182520563948,
17311,216,robot,103.125,144.75,10a,40.96416116558473,
17312,216,robot,104.375,144.125,10a,40.74616546375867,
17313,216,robot,105.625,143.5,10a,41.21058723192379,
17314,216,robot,106.5,143.125,10a,40.187840200737334,
17315,216,robot,107.875,142.25,10a,40.28414700598736,
17316,216,robot,108.875,141.625,10a,39.94449273679665,
17317,216,robot,110.125,140.75,10a,40.40575454065918,
17318,216,robot,111.125,139.875,10a,40.219709098898264,
17319,216,robot,112.125,139.25,10a,40.131035371642234,
17320,216,robot,113.125,138.875,10a,39.91631871803811,
17321,216,robot,114.0,137.75,10a,39.326358844927405,
17322,216,robot,115.125,136.875,10a,39.59561213063892,
17323,216,robot,116.125,136.125,10a,39.59561213063892,
17324,216,robot,117.375,135.375,10a,38.84906691286162,
17325,216,robot,118.5,134.75,10a,39.040043545057685,
17326,216,robot,119.625,134.375,10a,38.981566156325734,
17327,216,robot,120.75,133.875,10a,38.63693181400407,
17328,216,robot,122.0,133.625,10a,38.244280618152565,
17329,216,robot,123.0,132.625,10a,39.11521443121589,
17330,216,robot,124.375,132.375,10a,38.45858161711116,
17331,216,robot,125.5,132.0,10a,38.42037220017526,
17332,216,robot,126.625,131.5,10a,37.83186487605389,
17333,216,robot,127.75,131.125,10a,37.57409346877181,
17334,216,robot,129.125,130.875,10a,37.902011819954886,
17335,216,robot,130.375,129.875,10a,38.91336531321854,
17336,216,robot,131.625,129.875,10a,38.60861302870125,
17337,216,robot,132.75,128.875,10a,38.711270968543516,
17338,216,robot,133.875,128.0,10a,39.04244485172516,
17339,216,robot,134.75,127.625,10a,38.05013140581777,
17340,216,robot,135.625,127.375,10a,37.29108472544075,
17341,216,robot,136.5,127.5,10a,36.443449342783126,
17342,216,robot,137.5,126.875,10a,36.30771267926417,
17343,216,robot,138.75,126.25,10a,36.603449291016275,
17344,216,robot,139.75,126.25,10a,35.84428127330774,
17345,216,robot,140.875,125.625,10a,35.654592972014136,
17346,216,robot,142.0,124.75,10a,36.04511062543712,
17347,216,robot,143.125,124.25,10a,36.04511062543712,
17348,216,robot,144.375,123.5,10a,36.58039092191334,
17349,216,robot,145.625,122.75,10a,36.78399787951277,
17350,216,robot,146.75,122.125,10a,36.23275451852923,
17351,216,robot,148.0,121.5,10a,36.784847423905404,
17352,216,robot,149.125,121.0,10a,36.34040451068205,
17353,216,robot,150.5,120.5,10a,36.47687623687094,
17354,216,robot,151.625,119.875,10a,37.13909665029563,
17355,216,robot,152.875,119.25,10a,38.135449387676026,
17356,216,robot,154.375,118.125,10a,40.368614046063065,
17357,216,robot,155.25,117.5,10a,40.14738472179726,
17358,216,robot,156.375,116.625,10a,40.16372741666291,
17359,216,robot,157.625,116.375,10a,40.842686003738784,
17360,216,robot,158.875,115.625,10a,41.182520563948,
17361,216,robot,160.125,115.0,10a,41.16202740390711,
17362,216,robot,161.125,114.25,10a,41.182520563948,
17363,216,robot,162.25,113.5,10a,40.96416116558473,
17364,216,robot,163.5,112.5,10a,41.21058723192379,
17365,216,robot,164.375,111.625,10a,41.03123809976979,
17366,216,robot,165.25,111.125,10a,40.259315692147574,
17367,216,robot,165.875,110.625,10a,39.405741967383385,
17368,216,robot,165.875,110.5,10a,36.68190971037359,
17369,216,robot,165.375,111.0,10a,32.73091046701879,
17370,216,robot,164.75,111.375,10a,28.49780693316593,
17371,216,robot,164.375,112.0,10a,23.45341126574128,
17372,216,robot,163.875,113.25,10a,19.230509613632186,
17373,216,robot,163.25,114.25,10a,14.547336525976155,
17374,216,robot,162.5,115.25,10a,10.00624804809475,
17375,216,robot,161.75,115.875,10a,5.771698190307598,
17376,216,robot,160.75,116.5,10a,3.25,
17377,216,robot,159.75,117.125,10a,6.373774391990981,
17378,216,robot,158.875,117.75,10a,10.854146673046206,
17379,216,robot,158.625,118.5,10a,15.461646096066227,
17380,216,robot,158.5,119.875,10a,20.256171898954648,
17381,216,robot,158.625,121.0,10a,23.78287198805056,
17382,216,robot,158.875,121.75,10a,26.288067635336,
17383,216,robot,159.375,122.75,10a,27.735356496717326,
17384,216,robot,159.875,124.0,10a,28.231188426986208,
17385,216,robot,160.25,125.125,10a,28.935272592460574,
17386,216,robot,160.625,126.75,10a,30.438462510448844,
17387,216,robot,161.25,127.625,10a,29.225417020121373,
17388,216,robot,162.0,128.875,10a,29.356643200475084,
17389,216,robot,162.5,130.125,10a,29.75,
17390,216,robot,163.125,131.0,10a,30.374742797264968,
17391,216,robot,163.75,132.5,10a,32.55764119219941,
17392,216,robot,164.375,133.75,10a,34.5126788296707,
17393,216,robot,164.75,134.5,10a,35.500880270776385,
17394,216,robot,164.625,135.5,10a,36.05551275463989,
17395,216,robot,164.125,136.25,10a,34.628384311139904,
17396,216,robot,163.375,137.125,10a,33.620120463793704,
17397,216,robot,162.375,137.875,10a,33.00094695611021,
17398,216,robot,161.5,138.5,10a,31.785413321207578,
17399,216,robot,160.5,139.375,10a,30.77539601694835,
17400,216,robot,159.375,140.25,10a,30.300577552251376,
17401,216,robot,158.25,141.125,10a,29.139749484166813,
17402,216,robot,157.125,141.625,10a,29.19010962637859,
17403,216,robot,156.0,142.75,10a,30.233466556119566,
17404,216,robot,155.125,143.375,10a,30.328410772739147,
17405,216,robot,153.875,144.25,10a,32.31872522238462,
17406,216,robot,152.5,144.625,10a,33.080394495833936,
17407,216,robot,151.25,145.25,10a,34.90075214089232,
17408,216,robot,150.25,145.875,10a,36.8586828305082,
17409,216,robot,148.75,146.25,10a,38.34465412544492,
