frame,tracker_id,class_name,x_canon,y_canon,jugador,velocidad_17b,distancia_pelota_17b
2832,28,robot,116.25,194.375,17b,15.811388300841898,23.264780248263683
2833,28,robot,116.125,193.0,17b,21.47673159491453,23.42708101748914
2834,28,robot,115.875,193.25,17b,23.325147373596593,23.3037014227354
2835,28,robot,115.5,193.375,17b,24.558603380485625,23.03699470417094
2836,28,robot,115.75,194.125,17b,24.075402385006985,22.03867339473953
2837,28,robot,116.0,195.125,17b,22.4610774452162,22.16134021218031
2838,28,robot,116.375,195.75,17b,21.744252114064533,23.41240322991213
2839,28,robot,116.375,196.5,17b,19.546419109391877,23.741116759748266
2840,28,robot,116.75,197.25,17b,17.106285394556004,24.529637685868906
2841,28,robot,116.75,197.875,17b,12.96630247988994,
2842,28,robot,116.5,197.75,17b,9.503288904374106,
2843,28,robot,116.125,198.0,17b,4.422951503238533,
2844,28,robot,115.375,198.125,17b,0.5590169943749475,
2845,28,robot,114.5,198.5,17b,5.0,
2846,28,robot,113.5,198.75,17b,8.514693182963201,
2847,28,robot,113.25,199.25,17b,11.44825314185531,
2848,28,robot,113.25,199.125,17b,13.532368602724357,
2849,28,robot,113.25,198.75,17b,12.188621743248905,
2850,28,robot,113.625,198.375,17b,10.680004681646913,
2851,28,robot,113.875,196.625,17b,6.25,
2852,28,robot,114.0,194.75,17b,4.0697051490249265,
2853,28,robot,113.875,192.625,17b,8.00390529679106,
2854,28,robot,113.75,191.125,17b,11.963486114005399,
2855,28,robot,113.375,189.25,17b,17.365554986812256,
2856,28,robot,113.0,187.0,17b,23.006792475266952,
2857,28,robot,112.875,184.25,17b,27.9564393297859,
2858,28,robot,112.875,181.75,17b,33.1436268383531,
2859,28,robot,112.875,178.375,17b,39.81519810323691,
2860,28,robot,112.75,175.875,17b,45.38515726534392,
2861,28,robot,112.625,173.375,17b,50.78016344991418,
2862,28,robot,112.25,169.875,17b,58.7840326959626,
2863,28,robot,111.75,167.75,17b,62.82167221588423,
2864,28,robot,111.375,165.25,17b,67.10486196990499,
2865,28,robot,111.0,162.5,17b,71.94181676883063,
2866,28,robot,110.25,160.75,17b,72.11535897435442,
2867,28,robot,109.625,159.5,17b,71.04092130596281,
2868,28,robot,108.75,159.0,17b,68.02664918985793,
2869,28,robot,108.125,158.875,17b,65.47375428368225,7.198090024443984
2870,28,robot,107.625,159.375,17b,60.84663096671827,
2871,28,robot,106.875,160.0,17b,55.37203716678663,
2872,28,robot,106.0,161.125,17b,48.25064766404696,
2873,28,robot,105.0,161.875,17b,42.75657844121768,35.286771600700455
2874,28,robot,103.875,163.0,17b,35.630920560659106,42.40614637054398
2875,28,robot,103.625,163.25,17b,31.15485515934876,41.62668915491599
2876,28,robot,103.5,162.875,17b,27.82197872186664,59.44811288005701
2877,28,robot,103.5,163.125,17b,22.102036105300343,59.358155505372636
2878,28,robot,103.625,162.0,17b,19.907599051618455,59.317077009913426
2879,28,robot,104.0,160.875,17b,17.150072886142496,59.11812856476429
2880,28,robot,104.375,159.875,17b,14.252192813739224,
2881,28,robot,104.25,158.625,17b,12.730377056474016,57.604253315184984
2882,28,robot,104.0,158.5,17b,11.42639488202644,
2883,28,robot,103.5,158.75,17b,10.51189802081432,
2884,28,robot,102.875,159.25,17b,10.52675163571365,56.56025548032823
2885,28,robot,101.75,159.75,17b,11.773911839316616,56.53124136263063
2886,28,robot,100.0,160.625,17b,13.806701271484076,54.473043792319885
2887,28,robot,98.25,161.125,17b,15.500000000000002,52.49672608839526
2888,28,robot,96.125,162.75,17b,17.83605898173697,52.42643655637869
2889,28,robot,93.75,164.25,17b,20.403737402740706,51.58806184574102
2890,28,robot,91.375,165.375,17b,24.865890291722916,51.07424130616137
2891,28,robot,89.0,166.375,17b,29.832867780352597,50.98314672516791
2892,28,robot,86.875,166.875,17b,34.08537076224931,50.2058263551154
2893,28,robot,85.25,167.375,17b,38.29001175241397,49.91195372854082
2894,28,robot,83.875,167.5,17b,42.374815633817214,49.63444494501777
2895,28,robot,83.125,166.875,17b,44.746508243660756,49.58452379523272
2896,28,robot,82.5,166.25,17b,46.09568851855887,49.47805700510076
2897,28,robot,82.25,165.75,17b,45.8530260724415,49.86998721676195
2898,28,robot,82.25,165.375,17b,44.51755271800102,49.94324904328912
2899,28,robot,82.25,164.875,17b,42.75657844121768,50.235694481115715
2900,28,robot,81.875,164.25,17b,40.756134507580576,51.15173506343651
2901,28,robot,81.375,163.5,17b,37.6911793394688,51.90029503769704
2902,28,robot,80.875,162.625,17b,34.87925601270761,51.69577473062958
2903,28,robot,80.75,160.875,17b,30.977814642095073,51.80854176677819
2904,28,robot,80.625,158.875,17b,28.36591264176071,51.10772935672255
2905,28,robot,80.625,156.625,17b,27.721832551258224,50.64042974738663
2906,28,robot,80.625,154.5,17b,29.062432795621223,49.480109640137215
2907,28,robot,81.0,151.625,17b,32.685050099395596,48.075461516245475
2908,28,robot,81.375,149.25,17b,37.069192060254025,46.62684312710866
2909,28,robot,82.25,147.0,17b,41.12860926411201,43.95025597195083
2910,28,robot,83.625,144.75,17b,44.26129799271594,41.7838560331619
2911,28,robot,85.125,143.375,17b,46.050244299026254,39.57370496933538
2912,28,robot,87.0,141.375,17b,49.66701621800931,37.35680995481279
2913,28,robot,89.0,139.125,17b,54.207932998777956,35.86302064801569
2914,28,robot,90.875,137.0,17b,58.357732992295034,34.966054967639685
2915,28,robot,92.375,135.125,17b,61.91980700874317,34.628384311139904
2916,28,robot,93.875,132.75,17b,66.38712224520656,34.36227037027676
2917,28,robot,94.75,130.75,17b,69.52787210896074,33.71410127824854
2918,28,robot,95.625,128.625,17b,71.03036322587687,32.98887122955255
2919,28,robot,96.25,126.125,17b,72.57280826866217,31.868871959954905
2920,28,robot,96.25,124.0,17b,72.34725288495756,30.434612286014094
2921,28,robot,96.25,121.375,17b,73.25042661991806,28.40802043437733
2922,28,robot,96.0,118.75,17b,72.2707582636297,26.559485123021492
2923,28,robot,95.75,116.5,17b,71.53189847893036,24.976551503360106
2924,28,robot,95.25,114.25,17b,70.47162549565606,22.79151432002709
2925,28,robot,94.5,112.125,17b,68.77953910866225,20.263884129159443
2926,28,robot,94.0,109.625,17b,69.79478848739353,17.876748166263347
2927,28,robot,93.375,107.25,17b,69.4307208661987,15.002083188677497
2928,28,robot,92.5,105.25,17b,68.11066362912639,13.146411107218578
2929,28,robot,91.625,103.25,17b,67.51666460956139,10.920880230091345
2930,28,robot,90.875,101.125,17b,68.06614430096654,9.280355596635292
2931,28,robot,90.0,99.25,17b,67.44673824581882,9.628246205825857
2932,28,robot,89.25,97.625,17b,67.1569988906592,9.628246205825857
2933,28,robot,88.75,96.5,17b,65.70483239458115,9.500822332829932
2934,28,robot,88.25,95.875,17b,62.57994886543132,9.503288904374106
2935,28,robot,87.75,95.375,17b,59.72070411507219,8.875
2936,28,robot,87.375,95.125,17b,55.41942349032512,9.250844556039194
2937,28,robot,87.125,94.375,17b,51.88087316150337,8.889073348780514
2938,28,robot,87.0,93.875,17b,48.51610557330421,8.75803202780168
2939,28,robot,86.625,93.5,17b,44.942324149959134,8.782084035125148
2940,28,robot,86.5,93.0,17b,41.46157859995203,8.682777493406128
2941,28,robot,86.625,92.625,17b,37.06160412070692,8.806957476904268
2942,28,robot,86.5,92.625,17b,32.32065902793444,8.508268037620818
2943,28,robot,86.375,92.625,17b,28.06465748944747,8.467769777219974
2944,28,robot,86.375,92.875,17b,23.25537572261519,7.7479836086558675
2945,28,robot,86.375,93.0,17b,18.575857988259923,7.771140521184776
2946,28,robot,86.5,93.25,17b,13.892443989449804,7.318640584152224
2947,28,robot,86.5,93.375,17b,10.124228365658293,7.504165509901817
2948,28,robot,86.5,93.875,17b,6.914658342969665,8.946018667541445
2949,28,robot,86.625,94.125,17b,4.7762432936357,9.066593902894295
2950,28,robot,86.875,94.5,17b,2.4748737341529163,9.394147114027968
2951,28,robot,86.875,94.5,17b,1.6007810593582121,9.56882960450232
2952,28,robot,86.625,94.125,17b,1.118033988749895,9.956153875869939
2953,28,robot,86.75,93.5,17b,0.9013878188659973,10.961580634196876
2954,28,robot,86.75,92.375,17b,2.2638462845343543,12.286298262698981
2955,28,robot,86.75,91.0,17b,4.031128874149275,
2956,28,robot,87.0,89.0,17b,7.2886898685566255,15.026019100214135
2957,28,robot,87.125,87.625,17b,10.077822185373186,16.44878414959598
2958,28,robot,87.375,87.125,17b,11.180339887498949,17.95349896259779
2959,28,robot,87.625,87.125,17b,11.76860229593982,
2960,28,robot,88.0,87.375,17b,11.71003842863037,20.348525745124633
2961,28,robot,88.625,87.875,17b,11.559628021696891,21.592822881689184
2962,28,robot,89.75,88.75,17b,11.305419054595014,22.661227901417874
2963,28,robot,90.625,89.5,17b,12.026013470805694,
2964,28,robot,91.625,90.0,17b,12.963892162464173,
2965,28,robot,92.375,90.0,17b,14.212670403551895,
2966,28,robot,93.0,89.375,17b,15.97263284496329,27.586228448267445
2967,28,robot,93.25,88.25,17b,17.70946074842484,28.38931357042646
2968,28,robot,93.125,87.125,17b,18.031222920256962,
2969,28,robot,93.375,86.375,17b,17.876311140724756,
2970,28,robot,93.875,86.0,17b,17.408690358553685,30.418436021597167
2971,28,robot,94.375,86.375,17b,15.656468311851176,31.37898381082472
2972,28,robot,95.25,86.75,17b,16.343959128681153,
2973,28,robot,96.375,87.5,17b,18.01561822419647,33.11438509167881
2974,28,robot,97.5,88.125,17b,19.851007531105317,34.78797385591751
2975,28,robot,98.75,88.25,17b,21.571103356110463,35.90634519134466
2976,28,robot,99.625,88.125,17b,22.005681084665387,36.959648604931296
2977,28,robot,100.125,87.375,17b,20.931435688934478,38.14138991961357
2978,28,robot,100.375,86.625,17b,20.330088538911973,40.14213029972375
2979,28,robot,100.375,85.875,17b,19.347157413945855,41.89756854520319
2980,28,robot,100.375,85.625,17b,18.236296224836885,
2981,28,robot,100.5,85.125,17b,17.240939649566666,43.70086526603335
2982,28,robot,100.625,84.875,17b,16.221128197508335,
2983,28,robot,100.5,84.0,17b,16.019519343600795,43.8837242038549
2984,28,robot,100.625,82.75,17b,16.211492836873475,45.07164435651311
2985,28,robot,100.625,81.5,17b,16.224980739587952,44.084613245439726
2986,28,robot,100.375,79.5,17b,18.25,41.41350172347178
2987,28,robot,100.5,77.25,17b,21.70829334609241,38.92701504097123
2988,28,robot,100.625,74.75,17b,26.879360111431225,37.26195278028246
2989,28,robot,100.875,72.125,17b,32.70416640124007,35.11587959883676
2990,28,robot,101.125,69.5,17b,37.79963624163598,32.390440333530506
2991,28,robot,101.625,66.5,17b,43.43457723979825,29.63976425344844
2992,28,robot,101.875,63.875,17b,47.13013897709193,26.9675731203236
2993,28,robot,102.625,61.125,17b,51.198144497628036,24.766724147533118
2994,28,robot,103.125,58.5,17b,55.02556224156188,22.56795294217001
2995,28,robot,103.75,55.625,17b,60.378493687736196,20.625378784400542
2996,28,robot,104.25,52.875,17b,64.93458246574009,18.84351678960167
2997,28,robot,104.25,50.375,17b,69.37984217335753,16.474411977366596
2998,28,robot,103.75,48.0,17b,72.29280738773394,15.258194519667128
2999,28,robot,103.0,46.125,17b,73.40384867294085,13.707320124663317
3000,28,robot,102.25,45.125,17b,72.82255831814754,11.85920001517809
3001,28,robot,101.125,44.375,17b,70.26601240998382,10.900831390311474
3002,28,robot,99.625,43.75,17b,67.02285058097723,10.872126057032267
3003,28,robot,98.125,42.5,17b,64.69350817508662,12.032508051108879
3004,28,robot,96.75,41.5,17b,61.803114808236,13.412331080017374
3005,28,robot,95.625,40.25,17b,59.525204745552955,14.427621079027547
3006,28,robot,94.625,39.5,17b,55.78530272392541,15.250512286477461
3007,28,robot,93.75,38.625,17b,53.050094250623154,16.60995559897738
3008,28,robot,93.375,37.25,17b,51.20851979895533,
3009,28,robot,93.25,37.375,17b,46.638235386858284,19.74287846287871
3010,28,robot,93.125,37.625,17b,41.80385747751038,21.582689823096658
3011,28,robot,93.25,37.75,17b,37.40404389902247,24.47734922331256
3012,28,robot,93.375,38.5,17b,32.20442516176931,25.981062815058202
3013,28,robot,93.5,39.375,17b,26.792023066577112,28.635642126552707
3014,28,robot,93.25,40.875,17b,22.147234590350102,
3015,28,robot,92.875,42.75,17b,19.3423111338847,
3016,28,robot,92.0,43.875,17b,18.27737672643424,
3017,28,robot,90.75,45.0,17b,17.92519177024335,39.528470752104745
3018,28,robot,89.25,45.5,17b,18.736661922551733,43.12264486322702
3019,28,robot,87.625,46.625,17b,20.931435688934478,44.105165513803485
3020,28,robot,85.625,47.375,17b,24.557330881022065,44.963353133412994
3021,28,robot,83.375,48.375,17b,28.658550207573306,45.04199429421393
3022,28,robot,80.875,49.0,17b,33.07000151194433,44.637428241331286
3023,28,robot,78.5,50.0,17b,39.18306394349477,
3024,28,robot,75.875,50.875,17b,44.006391581223745,41.9018570590851
3025,28,robot,73.375,51.5,17b,48.27331043133462,40.000781242370756
3026,28,robot,70.625,52.5,17b,54.01677980035463,37.16622290467515
3027,28,robot,68.0,53.25,17b,58.701043431952726,35.31155972199472
3028,28,robot,65.875,54.0,17b,62.514998200431876,32.98721343187387
3029,28,robot,64.125,54.5,17b,64.30882521085267,31.774596771635043
3030,28,robot,62.75,54.625,17b,64.76206451310829,30.20761493398643
3031,28,robot,61.75,54.375,17b,64.04100249059192,29.407694571319254
3032,28,robot,60.875,53.625,17b,62.19023235203419,28.64000698323937
3033,28,robot,60.375,52.375,17b,59.36434114853798,28.149711366193436
3034,28,robot,60.5,50.625,17b,54.83668936031788,27.672752844630402
3035,28,robot,60.625,48.75,17b,50.075567894932554,27.56157878279109
3036,28,robot,61.0,46.5,17b,44.90684803011674,27.060118255469618
3037,28,robot,61.5,44.0,17b,40.0195264839553,27.256019977245394
3038,28,robot,62.5,41.875,17b,35.88958762649691,27.19058890498696
3039,28,robot,63.125,39.5,17b,34.17327171928377,27.443123000125187
3040,28,robot,63.75,38.125,17b,32.9564106055256,27.81327246118299
3041,28,robot,64.375,36.625,17b,34.122023679729196,28.376101300213882
3042,28,robot,64.625,36.0,17b,35.15412493577389,28.902043612865857
3043,28,robot,64.75,35.875,17b,36.31976046176516,28.507948453019203
3044,28,robot,64.875,36.25,17b,36.53080891521566,28.34194109442753
3045,28,robot,64.75,36.5,17b,36.47002193583108,27.313286601945215
3046,28,robot,64.5,37.125,17b,34.935655139126844,26.09837159671078
3047,28,robot,64.125,38.125,17b,31.674121929423706,24.414711241380676
3048,28,robot,63.625,39.75,17b,26.073214224563877,22.980970388562795
3049,28,robot,63.0,41.5,17b,18.92253947016626,20.84203984738538
3050,28,robot,62.5,42.375,17b,13.290033860002012,19.55201396276097
3051,28,robot,62.5,43.0,17b,7.6157731058639095,18.52785065786099
3052,28,robot,62.25,43.25,17b,2.1213203435596424,17.72445344714471
3053,28,robot,62.125,43.5,17b,3.3354160160315836,17.20192576428581
3054,28,robot,61.875,43.875,17b,9.100137361600648,16.57982584347616
3055,28,robot,61.375,44.375,17b,13.372079120316332,15.924136554300205
3056,28,robot,60.75,45.0,17b,18.25171224844398,
3057,28,robot,60.25,44.375,17b,18.897751188964257,13.25943060617612
3058,28,robot,59.75,43.625,17b,18.445866745696716,12.290748553281855
3059,28,robot,59.5,42.625,17b,16.677080080157918,
3060,28,robot,59.125,41.375,17b,14.887074930959406,
3061,28,robot,59.5,39.25,17b,10.865656906050365,
3062,28,robot,60.125,37.0,17b,8.31038506929733,
3063,28,robot,60.375,35.75,17b,10.307764064044152,9.070039966835868
3064,28,robot,60.0,35.25,17b,13.865424623862047,
3065,28,robot,60.0,35.125,17b,15.337861650177967,10.162738312088923
3066,28,robot,59.75,35.25,17b,16.446884203398525,11.9091613894514
3067,28,robot,59.875,35.625,17b,15.97263284496329,11.587304475157284
3068,28,robot,59.75,36.25,17b,15.258194519667128,11.459848384686422
3069,28,robot,59.375,37.25,17b,14.162009038268547,11.52849730016883
3070,28,robot,58.75,39.375,17b,11.294356998076518,12.890160976496764
3071,28,robot,57.875,41.125,17b,9.650129532809391,12.522479786368194
3072,28,robot,56.875,42.75,17b,7.4916620318858484,13.152946437965905
3073,28,robot,56.375,44.125,17b,6.823672031978091,13.764197215965776
3074,28,robot,56.0,45.125,17b,8.602325267042627,14.391837964624255
3075,28,robot,55.5,45.5,17b,10.982941318244398,14.467636296230287
3076,28,robot,55.375,46.625,17b,16.90044378115557,14.311271781361711
3077,28,robot,55.0,47.875,17b,24.044230077089182,14.15317985471816
3078,28,robot,54.625,49.5,17b,29.80771712157776,13.77043935392041
3079,28,robot,54.25,51.25,17b,34.00367627183861,13.491895715576815
3080,28,robot,53.625,53.125,17b,38.19113116942204,13.360973954019968
3081,28,robot,52.75,55.125,17b,42.143356534571375,12.763473273368813
3082,28,robot,51.875,57.0,17b,45.64605678478701,12.729149618100967
3083,28,robot,51.0,59.0,17b,48.74935897014442,13.349274324846276
3084,28,robot,49.75,61.25,17b,51.71617251885526,
3085,28,robot,48.875,63.625,17b,52.36709367532249,12.97714336824557
3086,28,robot,48.125,66.0,17b,53.43512421619323,12.799536124407009
3087,28,robot,47.625,68.375,17b,54.4868103305745,12.25573845184369
3088,28,robot,47.125,70.5,17b,55.9000223613551,12.130797583011597
3089,28,robot,46.75,72.25,17b,57.31764562506035,11.306110073761001
3090,28,robot,46.375,73.375,17b,58.66110295587699,11.42639488202644
3091,28,robot,46.375,73.875,17b,57.39555731936053,10.06618721264412
3092,28,robot,46.375,74.5,17b,55.97432447113587,
3093,28,robot,46.375,75.125,17b,53.84062128170513,
3094,28,robot,46.5,75.875,17b,51.63150685385814,
3095,28,robot,46.375,76.375,17b,48.708315511830214,
3096,28,robot,46.25,76.75,17b,45.16151569644225,9.786789565531691
3097,28,robot,46.125,77.375,17b,42.341616643675756,10.378011611093909
3098,28,robot,46.375,77.375,17b,37.89623991902099,11.78187166794818
3099,28,robot,47.125,77.25,17b,32.42780442768212,16.48104972384951
3100,28,robot,48.125,76.875,17b,26.542418879973994,17.455747620769497
3101,28,robot,49.25,76.625,17b,21.368785646358102,16.45922993338388
3102,28,robot,49.875,76.75,17b,17.34394707095245,13.57905096094716
3103,28,robot,50.625,77.625,17b,15.87647630930743,10.538619454178995
3104,28,robot,50.875,78.5,17b,14.97706580075016,10.174262872562316
3105,28,robot,51.0,79.625,17b,15.550321540083988,10.85270703557412
3106,28,robot,50.75,81.125,17b,16.93553955443995,13.528326762759688
3107,28,robot,50.375,82.375,17b,17.665290826929514,16.95812858189252
3108,28,robot,50.0,83.875,17b,18.942346739514615,20.081863708331454
3109,28,robot,50.125,85.5,17b,20.570002430724212,24.005207768315607
3110,28,robot,50.625,87.0,17b,22.886950430321644,28.40802043437733
3111,28,robot,51.0,87.875,17b,24.193232524819827,34.63582863163519
3112,28,robot,51.75,88.75,17b,25.379617806420963,40.114289847883384
3113,28,robot,52.75,89.125,17b,26.735977633144444,44.618697033866866
3114,28,robot,53.75,89.375,17b,27.6337655776407,47.19722581889745
3115,28,robot,55.0,89.75,17b,29.191180174840483,
3116,28,robot,56.625,89.5,17b,29.67532645144784,38.34465412544492
3117,28,robot,58.25,89.875,17b,31.138802160648382,33.1436268383531
3118,28,robot,59.875,90.0,17b,30.900040453047954,32.98531870393251
3119,28,robot,61.625,90.25,17b,31.851216617265973,36.90041497056639
3120,28,robot,62.75,90.125,17b,31.51586901863885,42.88975693566006
3121,28,robot,63.875,89.875,17b,31.548573660309906,46.463022932219985
3122,28,robot,64.75,90.0,17b,32.54420071226208,
3123,28,robot,66.0,90.375,17b,34.539832078341085,49.47805700510076
3124,28,robot,67.25,90.5,17b,35.680001401345265,
3125,28,robot,68.875,90.375,17b,37.11889680472737,
3126,28,robot,70.375,90.625,17b,39.13837630765998,
3127,28,robot,72.125,90.5,17b,40.90003056233577,
3128,28,robot,74.0,90.75,17b,42.62408356786102,23.409733552520414
3129,28,robot,75.75,90.625,17b,44.070965498840614,17.46290711765942
3130,28,robot,77.125,91.625,17b,44.40861402926239,16.474411977366596
3131,28,robot,78.375,92.125,17b,43.81566500693559,
3132,28,robot,80.0,93.25,17b,44.02059177248756,
3133,28,robot,81.375,94.0,17b,43.73785545725808,
3134,28,robot,82.625,94.75,17b,42.95346318982906,
3135,28,robot,83.5,96.625,17b,43.48850422812907,
3136,28,robot,84.125,98.0,17b,43.63842916512922,192.8385415963313
3137,28,robot,84.75,99.625,17b,44.39101823567466,19.543621082082
3138,28,robot,85.625,101.0,17b,44.633227532859415,18.666899180099517
3139,28,robot,86.375,103.0,17b,45.695322517736976,17.986540106424027
3140,28,robot,87.5,104.875,17b,47.20765298126989,
3141,28,robot,88.375,106.5,17b,48.000651037251565,66.6448141268321
3142,28,robot,89.0,108.5,17b,49.34635244878795,
3143,28,robot,89.375,111.875,17b,52.25538249788246,94.57619282885096
3144,28,robot,89.625,113.375,17b,53.29458227625018,86.762066884094
3145,28,robot,90.0,116.0,17b,55.132794233559395,82.3819230778209
3146,28,robot,90.125,119.0,17b,58.66270109703439,79.9848618489774
3147,28,robot,90.0,122.25,17b,61.35144660071187,79.92076153916453
3148,28,robot,90.0,125.125,17b,64.59585900040342,80.49077975147216
3149,28,robot,90.0,127.625,17b,67.38415985971777,
3150,28,robot,89.625,130.375,17b,68.60256919387203,
3151,28,robot,89.625,132.875,17b,70.61205633601107,81.12105152178441
3152,28,robot,89.25,136.625,17b,74.54528824815154,80.72416382347977
3153,28,robot,89.0,139.0,17b,76.29916447773199,81.00868009046931
3154,28,robot,88.625,142.5,17b,79.12806076228584,81.48255181325632
3155,28,robot,88.125,145.0,17b,80.25973461207057,81.80006112467154
3156,28,robot,87.875,148.125,17b,83.25600578937234,82.4122639538558
3157,28,robot,87.25,151.0,17b,85.07202830543069,81.7894591313575
3158,28,robot,86.625,153.875,17b,84.17986695166488,
3159,28,robot,85.875,157.375,17b,88.31902399823042,
3160,28,robot,85.25,159.75,17b,88.01420339922414,81.91401742070767
3161,28,robot,84.375,162.875,17b,88.5003531066402,81.76882428529836
3162,28,robot,83.625,165.375,17b,87.18729838686367,82.1527730816191
3163,28,robot,83.25,167.25,17b,85.32474728940016,81.51964870508213
3164,28,robot,82.875,169.875,17b,85.6931298296427,80.36255735726682
3165,28,robot,82.75,172.0,17b,84.37787032154817,79.94314385861992
3166,28,robot,83.25,172.75,17b,80.7627698881112,80.6475743590593
3167,28,robot,83.875,173.875,17b,75.27159158673344,81.20383303760974
3168,28,robot,84.375,174.25,17b,71.10423686391691,81.42644303296073
3169,28,robot,84.75,173.625,17b,62.730574682526225,80.67295085714913
3170,28,robot,84.875,173.375,17b,57.12103377916055,78.6480490857847
3171,28,robot,85.125,173.0,17b,50.05309680729056,75.75391904053545
3172,28,robot,85.5,173.125,17b,44.388202261411756,71.94290270763337
3173,28,robot,85.875,173.625,17b,39.528470752104745,71.4502667944634
3174,28,robot,85.875,175.0,17b,35.25,70.03090835481144
3175,28,robot,86.25,174.375,17b,29.318296335223845,68.48460137140319
3176,28,robot,86.125,174.375,17b,23.264780248263683,66.74309421206063
3177,28,robot,86.25,174.5,17b,18.99012901483294,64.61339354189656
3178,28,robot,86.375,175.125,17b,16.944763202830543,62.49249954994599
3179,28,robot,86.625,175.875,17b,14.150971698084906,61.98613756316811
3180,28,robot,86.875,176.0,17b,11.491844934561204,62.12701203985268
3181,28,robot,87.25,176.25,17b,10.63014581273465,62.666777482171526
3182,28,robot,87.375,176.75,17b,9.058835465996719,62.52362053656202
3183,28,robot,87.625,176.875,17b,8.355387483534201,62.576078696255806
3184,28,robot,87.875,177.375,17b,9.762812094883317,
3185,28,robot,88.0,177.625,17b,10.550473923004596,60.89963567214503
3186,28,robot,88.25,177.25,17b,10.550473923004596,58.04322204185429
3187,28,robot,88.375,177.625,17b,10.680004681646913,58.37178792019309
3188,28,robot,88.25,178.0,17b,9.956153875869939,59.4035457695919
3189,28,robot,88.25,178.0,17b,7.652613932506983,59.4035457695919
3190,28,robot,88.375,178.0,17b,8.403868156985805,59.04579790298375
3191,28,robot,88.25,178.0,17b,8.403868156985805,59.9400742408616
3192,28,robot,88.375,178.25,17b,8.620469824783333,60.439665162871314
3193,28,robot,88.375,178.375,17b,7.632168761236874,64.12694928811132
3194,28,robot,88.5,178.375,17b,6.25,96.94102588687619
3195,28,robot,88.75,179.0,17b,7.075485849042453,87.35792036215148
3196,28,robot,89.0,179.5,17b,7.3824115301167,83.27711645464197
3197,28,robot,89.5,180.0,17b,7.766112283504533,81.37509600608776
3198,28,robot,90.0,181.0,17b,9.519716382329886,80.82581580163605
3199,28,robot,90.5,182.25,17b,11.073617295175051,81.09263607134744
3200,28,robot,91.125,183.5,17b,13.308831654206164,81.34840195111396
3201,28,robot,91.75,185.375,17b,17.693572279220497,80.82049941073119
3202,28,robot,92.125,186.25,17b,18.80990430597668,
3203,28,robot,92.5,187.625,17b,21.043110511518965,80.94539054201913
3204,28,robot,93.0,188.625,17b,23.2768661980087,80.94027504895199
3205,28,robot,93.375,189.875,17b,25.76941016011038,80.81537601224163
3206,28,robot,94.5,192.75,17b,32.03903868720159,80.93535228810708
3207,28,robot,95.875,194.5,17b,35.79455265819088,80.79265514265514
3208,28,robot,96.75,196.0,17b,39.0272340808313,80.91363065021864
3209,28,robot,97.625,197.25,17b,41.930001192463614,80.78491892055101
3210,28,robot,98.625,197.75,17b,42.38292698717256,80.9062922460299
3211,28,robot,99.375,198.125,17b,42.639477013678295,80.9062922460299
3212,28,robot,99.75,198.75,17b,42.737571292716204,80.9062922460299
3213,28,robot,100.75,198.75,17b,41.50301193889427,80.91758924980402
3214,28,robot,101.25,199.375,17b,40.43899726748921,80.27812980507207
3215,28,robot,101.875,199.5,17b,38.55191305240247,80.40308607261291
3216,28,robot,101.375,199.375,17b,33.9788537181583,80.53502731731082
3217,28,robot,101.25,199.375,17b,31.97068970166268,80.28153585974798
3218,28,robot,101.5,199.375,17b,29.60152023123137,80.15658503828615
3219,28,robot,101.625,199.25,17b,27.370147971832377,80.15317367391013
3220,28,robot,101.625,199.25,17b,24.97623870802007,80.02821767976593
3221,28,robot,101.75,198.875,17b,18.981899272728217,80.28153585974798
3222,28,robot,101.75,198.875,17b,14.650085323983612,80.15658503828615
3223,28,robot,101.5,199.125,17b,11.37156541554416,80.16019117991173
3224,28,robot,101.625,199.125,17b,8.835298523536146,79.90668385685893
3225,28,robot,101.625,199.25,17b,6.708203932499369,80.0316343704163
3226,28,robot,101.125,199.625,17b,4.6097722286464435,79.90326182328228
3227,28,robot,100.875,199.75,17b,3.010398644698074,80.02821767976593
3228,28,robot,100.5,200.0,17b,2.5495097567963922,80.28153585974798
3229,28,robot,100.25,200.125,17b,2.5,80.28153585974798
3230,28,robot,100.25,200.0,17b,3.400367627183861,80.28513638899793
3231,28,robot,100.375,199.75,17b,2.1360009363293826,80.28153585974798
3232,28,robot,100.0,199.875,17b,2.692582403567252,80.28153585974798
3233,28,robot,100.0,199.875,17b,3.1622776601683795,80.0316343704163
3234,28,robot,100.25,200.0,17b,3.132491021535417,80.0316343704163
3235,28,robot,100.125,199.875,17b,3.25,80.02821767976593
3236,28,robot,100.125,200.125,17b,4.100304866714182,80.15658503828615
3237,28,robot,100.375,200.125,17b,3.7165171868296265,80.02821767976593
3238,28,robot,100.375,199.875,17b,2.704163456597992,80.0316343704163
3239,28,robot,100.375,199.75,17b,2.7950849718747373,80.02821767976593
3240,28,robot,100.375,199.875,17b,2.7950849718747373,80.0316343704163
3241,28,robot,100.5,200.0,17b,1.4577379737113252,80.02821767976593
3242,28,robot,100.5,200.0,17b,0.9013878188659973,80.28153585974798
3243,28,robot,100.75,200.0,17b,0.5,79.90326182328228
3244,28,robot,101.0,200.125,17b,1.5,79.90326182328228
3245,28,robot,101.375,200.125,17b,2.2638462845343543,80.28153585974798
3246,28,robot,101.375,200.375,17b,2.358495283014151,80.27812980507207
