frame,tracker_id,class_name,x_canon,y_canon,velocidad_pelota,distancia_pelota_10a,distancia_pelota_10b,distancia_pelota_17b,velocidad_10a,velocidad_10b,velocidad_17b
3959,-1.0,orange ball,75.75,14.75,0.0,51.82000096487842,,22.374650835264447,30.501024572954922,9.06228448019593,3.5794552658190883
3960,-1.0,orange ball,75.75,14.75,0.0,50.3394725836495,,16.01025062264798,27.768012172281978,8.721381771256205,4.430011286667337
3961,-1.0,orange ball,75.75,14.75,0.0,51.79964406248367,,10.915155747858114,25.827553116778212,6.864765108872991,9.486832980505138
3962,-1.0,orange ball,75.75,14.75,0.0,53.882105099930904,,13.695345924802337,23.97133705073624,6.020797289396148,9.5524865872714
3963,-1.0,orange ball,75.75,14.75,0.0,56.47178499038259,,16.211492836873475,22.677080940897135,6.373774391990981,13.793114224133722
3964,-1.0,orange ball,75.75,14.75,0.0,59.326427500735285,,17.315094570922792,21.34537420613656,6.174544517614234,17.327723451163457
3965,-1.0,orange ball,75.75,14.75,0.0,,,18.080116841436617,20.13237442528824,5.830951894845301,19.49679460834524
3966,-1.0,orange ball,75.75,14.75,0.0,61.48195873587633,,17.92562760407568,18.35755975068582,5.755432216610669,19.623009453190406
3967,-1.0,orange ball,75.75,14.625,0.25,62.890032994108054,,18.407284563454763,16.856007831037573,6.519202405202649,18.01735274672725
3968,-1.0,orange ball,75.75,14.75,0.0,64.66862647373918,,23.804214437783912,16.802157599546554,7.1501748230375455,16.387876616572385
3969,-1.0,orange ball,75.75,14.75,0.0,66.44793544573075,,29.554240389494026,16.62077013859466,8.112490369793976,14.512925273699992
3970,-1.0,orange ball,75.75,14.75,0.0,68.57671343101826,,35.70407889863566,16.794716431068434,8.050621094052309,13.193274801958761
3971,-1.0,orange ball,75.75,14.75,0.0,70.98426322080127,,35.65152521281523,16.44878414959598,8.602325267042627,12.442367138129304
3972,-1.0,orange ball,75.75,14.75,0.0,73.47299674029908,,28.631822331105646,15.81336460086847,8.355387483534201,12.150102880222867
3973,-1.0,orange ball,75.75,14.75,0.0,75.89847248133522,,21.6380018717071,16.91892431568863,7.956915231419774,12.103718436910205
3974,-1.0,orange ball,75.75,14.75,0.0,78.38935275278142,,16.811919134947086,18.7949461292125,7.458216945088149,12.85739087062379
3975,-1.0,orange ball,75.75,14.75,0.0,80.65358020571685,,16.949373144750812,20.81465829649865,6.519202405202649,13.050383136138187
3976,-1.0,orange ball,75.75,14.75,0.0,81.695413732963,,19.736150207170596,22.85415717107065,6.269968101992227,11.939953936259553
3977,-1.0,orange ball,75.75,14.75,0.0,81.16466672758534,,21.538483001362934,24.28090813787656,6.25,10.213349107907748
3978,-1.0,orange ball,75.75,14.75,0.0,80.34388978011955,,19.347157413945855,25.165700864470278,7.00446286306095,7.941190087134294
3979,-1.0,orange ball,75.75,14.75,0.0,78.6839008311103,,18.48140957827622,26.476404589747453,8.0156097709407,5.618051263561058
3980,-1.0,orange ball,75.75,14.75,0.0,,,,28.320707971376706,8.73212459828649,3.400367627183861
3981,-1.0,orange ball,75.75,14.75,0.0,81.6919709947067,,,30.602287496198713,9.192388155425117,2.0
3982,-1.0,orange ball,75.75,14.75,0.25,84.97655926783574,,,32.389234322533774,10.547511554864494,2.3048861143232218
3983,-1.0,orange ball,75.75,14.75,0.0,88.48163651289458,,,34.0147027033899,11.25,2.7950849718747373
3984,-1.0,orange ball,75.75,14.75,0.0,92.51900142673395,,,35.507921651372385,12.45491870708115,4.527692569068709
3985,-1.0,orange ball,75.75,14.75,0.0,96.50008095851527,,,36.003472054789384,12.58222953216162,6.670832032063167
3986,-1.0,orange ball,75.75,14.75,0.0,99.17440446002185,,,36.75,13.788582233137676,7.115124735378854
3987,-1.0,orange ball,75.75,14.75,0.0,99.16502974839467,,,37.76324271033938,13.612953390061982,6.708203932499369
3988,-1.0,orange ball,75.75,14.75,0.0,98.88669336670127,,,38.507304501873406,11.68866972756096,6.103277807866851
3989,-1.0,orange ball,75.75,14.75,0.0,97.33680252093758,,23.0766386200417,38.76290107822169,9.852030247619016,6.309714732061981
3990,-1.0,orange ball,75.75,14.75,0.0,96.22515913211056,,22.430796352336667,38.75080644322128,7.075485849042453,5.667892024377317
3991,-1.0,orange ball,75.75,14.75,0.0,95.83881324912157,,25.103846816772922,38.507304501873406,4.430011286667337,4.272001872658765
3992,-1.0,orange ball,75.75,14.75,0.0,94.90159376954635,,29.0269271539376,38.75080644322128,2.9261749776799064,4.123105625617661
3993,-1.0,orange ball,75.75,14.75,0.0,93.61223210670708,,24.626269002835162,39.50316443020736,2.6575364531836625,6.45174395028197
3994,-1.0,orange ball,75.75,14.75,0.0,94.19146060020516,,17.792203348658084,39.75,2.9154759474226504,5.667892024377317
3995,-1.0,orange ball,75.75,14.75,0.0,,,10.886488184901502,39.76257662677307,3.010398644698074,6.209871174187111
3996,-1.0,orange ball,75.75,14.75,0.0,95.23080515253454,,,39.75078615574791,3.010398644698074,6.25
3997,-1.0,orange ball,75.75,14.75,0.0,96.13702785607634,,,39.75078615574791,2.358495283014151,6.373774391990981
3998,-1.0,orange ball,75.75,14.75,0.0,98.25230595258311,,,40.256986971207866,2.1360009363293826,5.656854249492381
4002,-1.0,orange ball,75.75,14.75,0.0,104.45603141992328,,22.880463828340545,40.152833025827704,0.5,1.118033988749895
4004,-1.0,orange ball,75.75,14.75,0.0,,,28.049621209563597,39.654760117796705,5.273755777432247,0.3535533905932738
4005,-1.0,orange ball,75.75,14.75,0.0,116.4396973759379,,32.6297889205554,39.88264033385954,9.956153875869939,0.7905694150420949
4006,-1.0,orange ball,75.75,14.75,0.0,100.32353911221433,,36.37414088332534,40.09441981124056,15.988276955319483,2.3048861143232218
4007,-1.0,orange ball,75.75,14.75,0.0,95.85152906970238,,39.46695611521111,40.38099800648815,21.1453304537905,4.100304866714182
4008,-1.0,orange ball,75.75,14.75,0.0,96.51627129660574,,35.65152521281523,40.13181406315942,26.6012217764523,5.153882032022076
4009,-1.0,orange ball,75.75,14.75,0.0,97.14558983813933,,27.05925211457257,40.152833025827704,32.88806774500442,4.257346591481601
4010,-1.0,orange ball,75.75,14.75,0.0,98.54829082739082,,17.25045289260546,40.31283914586022,38.13872703696336,5.315072906367325
4011,-1.0,orange ball,75.75,14.75,0.0,102.02603834316022,,,40.549352645880795,45.50274716981382,5.667892024377317
4012,-1.0,orange ball,75.75,14.75,0.0,104.41122125997761,,,40.842686003738784,51.678090134988544,7.075485849042453
4013,-1.0,orange ball,75.75,14.75,0.0,108.62758915211181,,11.025538535599972,40.842686003738784,56.512166831577076,8.31038506929733
4014,-1.0,orange ball,75.75,14.75,0.0,112.11719593800052,,14.826075003182737,41.061691392342816,60.96310359553556,8.678277478854891
4015,-1.0,orange ball,75.75,14.75,0.0,115.16347077090026,,,41.027429848821875,64.52954749570154,8.806957476904268
4016,-1.0,orange ball,75.75,14.75,0.0,116.20597284563303,,,40.50694384917233,67.3688540796116,9.394147114027968
4017,-1.0,orange ball,75.75,14.75,0.0,119.55967390805313,,12.052619009991147,37.750827805493216,69.52202888293753,9.39747306460625
4018,-1.0,orange ball,75.75,14.75,0.0,122.97420969455344,,16.57181341917655,34.75,72.00043402646959,9.394147114027968
4019,-1.0,orange ball,75.75,14.75,0.0,125.147475503903,,20.90192873875519,30.251033040212032,72.51077506136588,9.280355596635292
4020,-1.0,orange ball,75.75,14.75,0.0,128.79083090422236,,21.415896549059067,25.76941016011038,70.52836308890204,8.877640452282352
4021,-1.0,orange ball,75.75,14.75,0.0,135.72145187847056,,15.918738957593343,21.120191760493086,67.03776920512794,8.403868156985805
4022,-1.0,orange ball,75.75,14.75,0.0,142.77741636897622,,12.729149618100967,16.048753845704034,64.53100030218035,7.267220926874317
4023,-1.0,orange ball,75.75,14.75,0.0,144.95392586956726,,15.114665891113836,10.854146673046206,60.01301942078902,7.603453162872775
4024,-1.0,orange ball,75.75,14.75,0.0,145.12763778825865,,20.24266842587706,5.942432162002357,53.50525675108942,8.0156097709407
4025,-1.0,orange ball,75.75,14.75,0.0,149.82640997167354,,21.744252114064533,1.7677669529663689,47.25,7.5374067158406675
4026,-1.0,orange ball,75.75,14.75,0.0,155.6211846921877,,17.84525497156037,6.0878978309429606,39.50079113131786,6.5
4027,-1.0,orange ball,75.75,14.75,0.0,160.54993382122586,,17.3011018435243,10.606601717798213,33.25375918599279,4.756574397610112
4028,-1.0,orange ball,75.75,14.75,0.0,165.17992084390886,,19.281629858494846,15.380588415272026,28.00446392988089,3.824264635194589
4029,-1.0,orange ball,75.75,14.75,0.0,167.8906359062351,,21.259189189618684,18.75,23.607467039053553,4.949747468305833
4033,-1.0,orange ball,75.75,14.75,0.0,164.69251652701163,,18.296601460380558,25.61493704852698,15.035374953754895,7.352720584926371
4034,-1.0,orange ball,75.75,14.75,0.0,163.15124309976923,,18.802011195614153,25.056186860733618,16.203780423098802,4.828301978956992
4035,-1.0,orange ball,75.75,14.75,0.0,160.09435694302283,,17.004135526394748,24.150569351466643,17.10263137648707,2.462214450449026
4036,-1.0,orange ball,75.75,14.75,0.0,156.90622199262845,,14.884975646604197,24.300205760445735,18.155577655365306,0.5590169943749475
4037,-1.0,orange ball,75.75,14.75,0.0,154.15419431530236,,12.612617690233856,23.71181140275875,18.105593058499906,3.881043674065006
4038,-1.0,orange ball,75.75,14.75,0.0,,,,23.62334650298302,17.75704085707976,7.945124291035351
4039,-1.0,orange ball,75.75,14.75,0.0,,,12.349089035228468,24.869660230891775,17.902513789968157,10.062305898749054
4040,-1.0,orange ball,75.75,14.75,0.0,146.739192532193,,15.20690632574555,26.744158240632665,19.83053201505194,10.077822185373186
4041,-1.0,orange ball,75.75,14.75,0.0,144.50956931982049,,18.09739276802048,28.802126657592492,19.764235376052373,6.950719387228922
4042,-1.0,orange ball,75.75,14.75,0.0,142.55421117946673,,21.540659228538015,31.114707133444142,20.53807439854087,4.0697051490249265
4043,-1.0,orange ball,75.75,14.75,0.0,140.9441933000434,,22.299803810796185,32.63816784073518,21.360009363293827,1.7677669529663689
4044,-1.0,orange ball,75.75,14.75,0.0,138.9416469241674,,21.20178353346718,32.57779151507972,21.783020910791965,2.1505813167606567
4045,-1.0,orange ball,75.75,14.75,0.0,137.62505676656414,,20.00976324197765,33.310096067108546,19.623009453190406,1.6007810593582121
4046,-1.0,orange ball,75.75,14.75,0.0,136.4432688885751,,16.36354561212209,35.556293395122054,20.804146221366548,1.0606601717798212
4047,-1.0,orange ball,75.75,14.75,0.0,134.51881838612766,,13.017416218282337,36.04250962405365,22.12747161335881,1.0307764064044151
4048,-1.0,orange ball,75.75,14.75,0.0,,,15.035374953754895,33.52331278379271,22.6066914872566,1.5
4049,-1.0,orange ball,75.75,14.75,0.0,,,19.637336886655483,33.03407331831786,25.046207297712762,2.850438562747845
4050,-1.0,orange ball,75.75,14.75,0.0,130.7063144037043,,17.163278387301187,33.13608305156178,24.596747752497688,4.257346591481601
4051,-1.0,orange ball,75.75,14.75,0.0,130.3831493138588,,12.112106546757257,31.08154597184638,20.91201807573817,5.024937810560445
4052,-1.0,orange ball,75.75,14.75,0.0,130.75752846394735,,12.04808076002149,29.81715110469141,21.70829334609241,5.640257086339239
4053,-1.0,orange ball,75.75,14.75,0.0,131.48651309164754,,15.542281042369552,30.026030373660785,20.623105973640342,5.0990195135927845
4054,-1.0,orange ball,75.75,14.75,0.0,131.43350267340514,,16.04388512798568,27.073972741361768,20.838665984174707,5.153882032022076
4055,-1.0,orange ball,75.75,14.75,0.0,132.5804590616581,,11.702697338648044,25.124689052802225,18.523633552842703,4.924428900898052
4056,-1.0,orange ball,75.75,14.75,0.0,133.37945165954162,,11.24513783819478,23.660357140161686,18.607794065928395,5.836308764964376
4057,-1.0,orange ball,75.75,14.75,0.0,134.20157413383794,,15.154413548534302,24.21905241746671,17.334935823359714,5.350233639758174
4058,-1.0,orange ball,75.75,14.75,0.0,135.2116974414566,,15.037972768960582,22.810359488618325,17.066048165876012,4.596194077712559
4059,-1.0,orange ball,75.75,14.75,0.0,135.78734523143163,,14.740463018507933,21.824584761227417,16.25,3.2596012026013246
4060,-1.0,orange ball,75.75,14.75,0.0,136.42334156954226,,13.346933168334964,21.670832932769336,19.697715603592208,2.0155644370746373
4061,-1.0,orange ball,75.75,14.75,0.0,137.14300246458075,,11.982408981502843,21.13202545900416,18.82153022471871,4.031128874149275
4062,-1.0,orange ball,75.75,14.75,0.0,137.62091274584688,,11.939953936259553,22.070908454343243,19.525624189766635,7.603453162872775
4063,-1.0,orange ball,75.5,14.625,0.5590169943749475,137.9049718103013,,14.206622575404754,23.228484668613234,19.857303442310588,11.363318177363512
4076,-1.0,orange ball,57.75,10.0,20.68465465681274,,,15.606489035013608,21.808828487564387,11.52443057161611,13.52081728298996
4078,-1.0,orange ball,44.625,15.625,33.361389393967364,,,27.99162821273532,23.006792475266952,12.93493332027653,18.359261967737158
4083,-1.0,orange ball,40.25,43.125,42.606158345993904,103.95687206721834,,30.03747659175118,17.89203733508289,16.779824194549835,28.461596933411872
4085,-1.0,orange ball,44.625,50.5,43.09156237517833,107.03577088992259,,25.46075411294803,15.103807466993214,17.066048165876012,29.971861804032127
4086,-1.0,orange ball,46.75,51.0,42.202409746716505,109.84904414695652,,24.857720128764825,14.080127840328723,14.430869689661812,29.318296335223845
4092,-1.0,orange ball,49.375,54.75,37.82592951349057,125.80503268947551,,35.212968136753254,7.079901129253148,20.13237442528824,46.670386756486174
4093,-1.0,orange ball,49.625,55.25,38.048746457596465,128.7047250492382,,33.336588382736466,6.768493185340442,24.166091947189145,50.69146871022776
4094,-1.0,orange ball,49.875,55.375,38.02531982851613,131.85248622987737,,30.98411891598662,8.381527307120106,23.835372873106056,51.73973328110612
4096,-1.0,orange ball,49.75,55.75,37.34534182750264,137.99484818282167,,24.207759603069427,13.99330196915653,29.740544715926102,64.38167441127949
4097,-1.0,orange ball,49.75,55.75,37.34534182750264,141.22245306607587,,19.066495482914526,16.617009357883866,32.10334873498402,68.07027618571854
4098,-1.0,orange ball,49.75,55.875,37.42658000048287,144.31876610475854,,17.059180079945225,18.388175548433292,37.29108472544075,72.30188448443097
4099,-1.0,orange ball,49.75,56.0,37.50788871659309,147.36063331161412,,14.971848583257847,22.41093483101497,40.838860170185946,75.49379113543047
4100,-1.0,orange ball,49.75,56.0,37.50788871659309,150.71910960458862,,11.662573686798297,25.052444990459513,40.25077639002756,75.85388915540192
4101,-1.0,orange ball,49.75,56.0,37.50788871659309,154.2334371172477,,10.644834428021884,28.09025631780529,40.063231272577106,76.02137857208326
4102,-1.0,orange ball,49.75,56.0,37.48730061101482,159.83008555963423,,10.71360116860806,33.20579768654866,42.04536240776145,72.86288492778748
4103,-1.0,orange ball,49.75,56.0,51.87830013301667,,,13.875,28.90069203323685,41.23105625617661,68.66312693141785
4104,-1.0,orange ball,49.625,56.0,46.94240715490676,171.81385275931623,,15.677412095113148,32.59025928095694,36.62308015445998,63.42810891079759
4106,-1.0,orange ball,49.625,56.0,20.773812264301384,186.72439583514523,,23.632604596192948,27.943022384845918,27.060118255469618,51.381538513361
4107,-1.0,orange ball,49.625,56.0,10.1359559640808,194.31920421049486,,24.326554421043685,33.49067034264916,21.646304534492717,45.40993833953092
4108,-1.0,orange ball,49.625,56.0,7.864958178449542,,,21.779075393597406,,,38.900514135419854
4109,-1.0,orange ball,49.625,56.0,2.249567432467405,,,19.13194318410966,,,35.11587959883676
4110,-1.0,orange ball,49.625,56.0,1.323529411764706,,,20.690048936626514,,16.090849610150194,27.46475013540083
4111,-1.0,orange ball,49.625,56.0,1.1879040015737876,,,26.58859012809818,,14.052007331146752,20.810153771656758
4112,-1.0,orange ball,50.0,56.125,0.8450510801868725,,,29.92307846796516,,8.116927717488572,15.258194519667128
4113,-1.0,orange ball,49.625,56.0,0.5240784322265133,,,27.780669988321016,,6.431196942844082,9.80114789195633
4114,-1.0,orange ball,49.625,56.0,0.33145630368119416,,,26.430332952878214,,3.0882352941176467,7.652613932506983
4115,-1.0,orange ball,49.625,56.0,0.234375,,,31.43868039533466,23.044168535931096,3.556878418367007,11.3852975367357
4116,-1.0,orange ball,49.625,56.0,0.234375,210.6077515192639,,32.40008680543927,21.943664370194316,7.493509302116042,17.528548142958105
4117,-1.0,orange ball,49.625,55.875,0.33145630368119416,213.35259109042946,,,20.50632650312807,8.614245966073517,21.002975979608223
4118,-1.0,orange ball,49.75,55.5,0.9375,214.95500982763812,,25.258971178573365,18.947308952168527,11.077834878961516,25.89642832515712
4119,-1.0,orange ball,49.75,55.25,1.40625,215.10026731736062,,25.107581026454938,18.617819210336112,14.133148658507071,28.98706608127149
4125,-1.0,orange ball,53.25,47.375,13.365448143688734,207.20310084552307,,,17.099913005433343,20.594295326618973,46.53291845564815
4127,-1.0,orange ball,56.0,45.25,17.85446408479129,,,25.51041453994819,15.792592938955185,23.835372873106056,44.83372056834008
4128,-1.0,orange ball,57.0,43.75,20.426729437435746,,,30.079322216433003,15.65400200988935,26.872383593570557,43.384905209070126
4132,-1.0,orange ball,61.75,38.25,26.87000316919408,,,28.397293004791848,11.760633486339076,34.17327171928377,33.84246592670221
4134,-1.0,orange ball,64.0,35.875,29.67802217129706,187.16073473087243,,29.572474532916583,13.975424859373685,37.60069813181665,25.851740753767434
4135,-1.0,orange ball,65.125,34.75,31.562794553081005,,,29.99088403165202,15.620499351813308,37.662979170532964,21.670832932769336
4136,-1.0,orange ball,66.25,33.375,33.6916161678243,187.983917197722,,23.259742582410492,18.086597247685923,36.81881312590073,16.441183047457383
4137,-1.0,orange ball,67.25,32.125,35.46730889142846,,,,21.14976359205937,37.0,12.198872898755852
4138,-1.0,orange ball,68.375,30.75,37.74042925034107,,,,24.603099398246556,36.25775779057497,8.492643875731515
4139,-1.0,orange ball,69.375,29.625,39.54001138087849,,,,26.65520587052368,36.47002193583108,5.50567888638631
4140,-1.0,orange ball,70.5,28.5,41.43069514261135,,,24.4415757470749,28.777161083053347,33.65728004459065,3.473110997362451
4141,-1.0,orange ball,71.375,27.25,43.26037447826822,,,24.786904304491113,31.8600455115808,32.845281244038695,2.358495283014151
4142,-1.0,orange ball,72.5,26.25,44.914418620305,,,,34.54797389138761,28.339460121886585,1.8200274723201295
4143,-1.0,orange ball,73.5,25.0,46.387606103354805,,,50.47601534392349,35.97308021284805,25.10975905897944,1.75
4144,-1.0,orange ball,74.375,24.25,47.50834137285788,135.29626057286285,,,37.872318386916845,21.43157717014779,3.010398644698074
4145,-1.0,orange ball,75.5,22.75,49.782221035727204,128.72772865626115,,,38.82090287461125,19.69295559330798,4.451123453691214
4146,-1.0,orange ball,76.5,21.75,49.23936672477687,123.45020504235706,,69.33839124179332,38.87560288921575,16.507574019219177,5.129571132170798
4147,-1.0,orange ball,77.375,20.875,48.36855349045496,116.79174842427868,,68.42023183971244,39.423977475642914,15.700318468107582,5.350233639758174
4148,-1.0,orange ball,78.375,19.875,46.46185116072378,111.2871426760522,,61.15809431301796,39.59561213063892,16.064323826417343,5.55090082779363
4149,-1.0,orange ball,79.25,18.875,45.67548576643712,105.04649268300203,,55.84423090167864,40.081947307983924,16.278820596099706,5.5901699437494745
4150,-1.0,orange ball,80.125,18.0,44.9694340635948,102.60132187257628,,52.025384429141894,40.68553182643678,15.909902576697322,6.490377492873585
4151,-1.0,orange ball,81.25,17.0,44.41353960224292,98.82639450065959,,49.272837344727776,40.568614716305014,18.31154007722999,8.1891696770796
4152,-1.0,orange ball,82.0,16.25,43.339502765952446,,,49.17443441464274,40.568614716305014,25.251237593432922,10.003124511871277
4153,-1.0,orange ball,82.875,15.5,42.08622102303793,94.63383380165891,,50.8989501365205,40.10766759610935,29.834962711557058,12.010412149464313
4154,-1.0,orange ball,83.75,14.875,41.19238400481332,91.67307742734505,,46.07076757554621,40.597105808173076,34.613039450472996,14.002231964940446
4155,-1.0,orange ball,84.75,14.125,40.48224919640706,90.56463506799992,,36.388957803157815,40.756134507580576,36.13602772857028,16.00195300580526
4156,-1.0,orange ball,85.75,13.5,39.78457615709887,89.80925968406599,,29.37606381052438,41.29921306756341,36.98986347636336,17.430218013553358
4157,-1.0,orange ball,86.375,12.875,38.543806246918585,90.79045241653992,,19.90602923739438,40.70165844286937,36.28360511305347,19.28244019827366
4158,-1.0,orange ball,87.375,12.125,37.85663746293376,91.72394044086855,,11.205467415507485,41.13772599451749,36.62308015445998,20.810153771656758
4159,-1.0,orange ball,88.125,11.625,37.33379836019903,93.34629746272746,,,40.94279545903039,38.20749272066933,22.534695471649933
4160,-1.0,orange ball,88.75,11.125,35.25354592094248,,,21.050534435020882,40.65172198074763,38.92701504097123,23.212335082882117
4161,-1.0,orange ball,89.625,11.0,33.930996153959285,94.49214583763033,,31.227491894162746,40.98932787933952,37.107950630558946,25.059928172283335
4162,-1.0,orange ball,90.375,10.5,33.26503419508238,92.77972906298014,,41.037330566205206,40.697051490249265,31.954068598536868,27.875840794494433
4163,-1.0,orange ball,91.25,10.375,32.000976547599294,88.0469512532944,,50.0015624755867,40.94279545903039,28.487936043174486,30.851458636505342
4164,-1.0,orange ball,91.875,10.0,30.864623762488993,81.39611861139326,,49.005739459781644,40.85416135475063,27.085512732824533,32.913712947645394
4165,-1.0,orange ball,92.5,9.875,29.60785368783087,74.76766095712772,,49.94403117490618,40.97941556440257,25.851740753767434,33.38600005990535
4166,-1.0,orange ball,93.25,9.75,28.040149785619906,67.82433652458386,,,41.018288603987365,23.389367242403118,33.38600005990535
4167,-1.0,orange ball,93.75,9.75,26.85609800399157,61.16499202975506,,32.02440475637291,40.94203219186854,18.141802556526734,33.16342111423368
4169,-1.0,orange ball,95.125,10.0,25.177591878742096,52.181923354740384,,27.3889804483482,40.658639918226484,10.550473923004596,32.055615732660634
4170,-1.0,orange ball,95.625,10.75,23.570715162702424,,,29.34812600490873,38.51055050242725,6.864765108872991,30.4138126514911
4171,-1.0,orange ball,97.25,10.5,24.403153812891173,,,33.015148038438355,36.25,3.48209706929603,29.87578450852797
4172,-1.0,orange ball,96.5,10.875,20.74847627123797,,,31.759103025746807,35.987845170279364,2.0155644370746373,29.353449541748923
4173,-1.0,orange ball,97.0,11.25,20.153524525036556,,,22.610838109190027,34.56153931757091,6.5,27.225906780123964
4174,-1.0,orange ball,97.5,11.375,19.03638708376999,,,15.443445211480501,33.310096067108546,12.010412149464313,23.19078480776362
4175,-1.0,orange ball,97.875,11.75,18.28275234211537,,,18.351600747618722,31.544611267219636,15.20690632574555,20.20055692301576
4176,-1.0,orange ball,98.375,12.0,18.12129541882285,92.14797881668376,,20.948224865128786,29.967690935405752,15.700318468107582,16.441183047457383
4177,-1.0,orange ball,98.75,12.625,17.37855460492184,78.43319211277837,,18.126724055934652,28.461596933411872,14.960364300377181,13.157697366940766
4178,-1.0,orange ball,99.125,13.25,17.197440307353883,67.86959002380964,,18.388175548433292,26.273798735622528,14.304719500919967,11.2527774349269
4179,-1.0,orange ball,99.625,14.0,17.11098023291623,64.5625907550185,,17.50803387019799,23.62863728614073,13.752272539475067,10.307764064044152
4180,-1.0,orange ball,99.75,14.75,17.243693650234135,60.82312985205546,,11.060204564111823,21.050534435020882,13.75,9.650129532809391
4181,-1.0,orange ball,100.0,15.5,17.578125,56.44480157640737,,,19.445436482630058,14.25,8.620469824783333
4182,-1.0,orange ball,100.5,16.125,18.101581044984027,52.252392289731574,,,18.601075237738275,15.0,8.31038506929733
4183,-1.0,orange ball,100.75,16.875,18.728014454037165,48.48405021241522,,,18.447560814373265,15.502015997927494,8.558621384311845
4185,-1.0,orange ball,101.125,18.125,18.938022115327275,43.54595273960601,,,19.448650338776723,15.002083188677496,9.17196816392207
4186,-1.0,orange ball,101.375,18.875,18.663374110892303,41.34628913215792,,,20.435875317685806,14.519383595731604,10.854146673046206
4187,-1.0,orange ball,101.5,19.5,18.661902410057234,40.35816212366465,,,19.52242300535464,15.074813431681335,12.260199835239229
4188,-1.0,orange ball,101.625,20.25,20.03323654346072,38.493708901585464,,,18.560711193270585,15.572411502397438,14.146554350795109
4189,-1.0,orange ball,101.625,20.875,20.022265438287697,33.05416955544338,,13.380255976624662,18.26540445760783,15.598477489806498,14.866068747318506
4190,-1.0,orange ball,101.875,21.5,20.680854767302293,25.788199820848295,,14.5134635769688,18.66815470259447,15.572411502397438,15.268431484602468
4191,-1.0,orange ball,102.125,20.625,18.450240566267016,18.021254812026825,,,19.469527472437537,15.598477489806498,16.81703005884214
4192,-1.0,orange ball,102.0,23.0,21.716080096684692,12.93493332027653,,,19.40521837032503,15.821267332296738,17.69180601295413
4193,-1.0,orange ball,102.0,23.5,21.281714614972284,17.150072886142496,,,19.40521837032503,15.846923991740477,18.034688796871432
4194,-1.0,orange ball,102.125,24.125,21.152262595065924,22.277020110418718,,35.033020138149666,20.0124960961895,15.550321540083988,18.208857734630143
4195,-1.0,orange ball,102.25,24.75,20.74847627123797,23.977202714245045,,28.94202178494101,19.90602923739438,14.826075003182737,18.21572123194687
4196,-1.0,orange ball,102.25,25.5,20.694131301228857,25.900048262503297,,,19.225633929730378,14.534441853748634,18.388175548433292
4197,-1.0,orange ball,102.125,26.375,20.77625644891904,31.039541314265584,,13.396011533288556,18.99012901483294,14.577379737113251,18.741664813991314
4198,-1.0,orange ball,102.25,26.875,20.42158210386747,37.794055418808924,,,17.946099854843112,14.853450777512949,17.54458605952275
4199,-1.0,orange ball,102.25,27.5,20.119424936255633,43.633774189267655,,,17.70946074842484,15.35008143300875,17.220990099294525
4200,-1.0,orange ball,102.25,28.0,19.87775138188422,50.05809125406201,,,17.47319375500655,14.637281168304447,17.92519177024335
4201,-1.0,orange ball,102.125,28.75,19.806880117777258,56.726592088719734,,,18.031222920256962,15.051993223490367,17.062385530751556
4202,-1.0,orange ball,102.125,29.375,19.7895174271633,63.100242669897874,,,18.13318780578859,14.508618128546908,17.001838135919304
4203,-1.0,orange ball,102.25,28.5,16.547280743372912,68.11490750929637,,,18.141802556526734,13.759087905817013,16.751865567750954
4204,-1.0,orange ball,102.125,30.75,19.7753002505651,72.73797151419608,,,18.537124911916628,13.752272539475067,17.001838135919304
4205,-1.0,orange ball,102.125,31.25,19.50640920313116,,,,18.45602882529175,13.502314616390777,17.408690358553685
4206,-1.0,orange ball,102.0,31.875,22.501388846024593,82.82785235052276,,,17.83605898173697,13.5,16.017568479641348
4207,-1.0,orange ball,101.875,32.5,19.001644665659864,87.92219571871485,,,18.062391868188442,15.258194519667128,15.402921800749365
4208,-1.0,orange ball,101.75,32.875,18.756665481902694,93.68706220711587,,,17.507141400011598,17.00735135169495,14.212670403551895
4209,-1.0,orange ball,101.75,33.375,18.515196461285523,99.68011336269637,,,16.50189383070925,15.002083188677496,13.622132725825278
4210,-1.0,orange ball,101.625,33.875,18.292758129926717,105.55248990431254,,,16.048753845704034,10.761621625015442,12.103718436910205
4211,-1.0,orange ball,101.75,32.875,14.783859441972519,110.7435099678532,,,15.592466129512676,5.153882032022076,11.423659658795863
4212,-1.0,orange ball,101.5,34.75,16.796577032240826,116.42862620507037,,,15.331748106461966,1.6770509831248424,12.002603884157804
4213,-1.0,orange ball,101.25,35.25,16.868980407837338,120.76714422805567,,,16.509466981099056,2.9261749776799064,15.380588415272026
4214,-1.0,orange ball,101.25,35.625,16.372614330032942,124.05253423449277,,,16.110943485718025,4.8541219597369,18.896097480696906
4215,-1.0,orange ball,101.125,36.125,16.405029716522918,126.84488558865904,,,17.69180601295413,8.678277478854891,23.81438640821972
4216,-1.0,orange ball,101.0,35.75,14.179650912487233,130.32771194185833,,,17.54458605952275,7.110731326663946,29.071033693351875
4227,-1.0,orange ball,106.875,24.875,7.85175139698144,145.2999053681729,,,37.79963624163598,5.460082416960389,45.10612486126468
4228,-1.0,orange ball,107.625,24.625,7.951414968419142,144.46761098945328,,,38.513796229403304,1.6770509831248424,39.822261362207946
