frame,tracker_id,class_name,x_canon,y_canon,jugador,velocidad_10b,distancia_pelota_10b
3286,35,robot,91.0,52.25,10b,2.850438562747845,
3287,35,robot,91.0,52.125,10b,2.5495097567963922,
3288,35,robot,91.0,52.125,10b,2.0155644370746373,
3289,35,robot,91.0,52.125,10b,1.5206906325745548,
3290,35,robot,91.0,52.25,10b,1.2747548783981961,
3291,35,robot,91.0,52.25,10b,0.3535533905932738,
3292,35,robot,91.0,52.25,10b,0.25,
3293,35,robot,91.125,52.25,10b,0.0,
3294,35,robot,91.125,52.25,10b,0.0,
3295,35,robot,91.125,52.25,10b,0.3535533905932738,
3296,35,robot,91.125,52.375,10b,0.5590169943749475,
3297,35,robot,91.25,52.25,10b,0.5590169943749475,
3298,35,robot,91.125,52.625,10b,0.7905694150420949,
3299,35,robot,91.0,52.625,10b,1.0,
3300,35,robot,91.125,52.625,10b,1.0307764064044151,
3301,35,robot,91.0,52.625,10b,0.75,
3302,35,robot,90.875,52.625,10b,1.0307764064044151,
3303,35,robot,90.875,52.625,10b,1.0307764064044151,
3304,35,robot,91.0,52.5,10b,0.75,
3305,35,robot,91.0,52.25,10b,0.0,
3306,35,robot,91.0,52.25,10b,0.0,
3307,35,robot,90.875,52.25,10b,0.25,
3308,35,robot,90.875,52.125,10b,0.5590169943749475,
3309,35,robot,90.875,52.125,10b,0.5590169943749475,
3310,35,robot,90.875,52.125,10b,0.5590169943749475,
3311,35,robot,90.875,52.0,10b,0.9013878188659973,
3312,35,robot,90.875,52.0,10b,0.9013878188659973,
3313,35,robot,90.875,52.0,10b,1.346291201783626,
3314,35,robot,90.875,52.0,10b,1.2747548783981961,
3315,35,robot,90.875,52.0,10b,1.346291201783626,
3316,35,robot,90.875,52.0,10b,1.2747548783981961,
3317,35,robot,91.0,52.125,10b,1.0307764064044151,
3318,35,robot,91.0,52.25,10b,0.7905694150420949,
3319,35,robot,91.0,52.25,10b,0.5,
3320,35,robot,91.125,52.25,10b,0.25,
3321,35,robot,91.125,52.25,10b,0.25,
3322,35,robot,91.0,52.25,10b,0.25,
3323,35,robot,91.125,52.25,10b,0.5590169943749475,
3324,35,robot,91.125,52.25,10b,0.5590169943749475,
3325,35,robot,91.125,52.25,10b,0.5590169943749475,
3326,35,robot,91.125,52.25,10b,0.7071067811865476,
3327,35,robot,91.125,52.125,10b,0.5590169943749475,
3328,35,robot,91.125,52.0,10b,0.5,
3329,35,robot,91.125,52.0,10b,0.5,
3330,35,robot,91.125,52.125,10b,0.5590169943749475,
3331,35,robot,91.0,52.125,10b,0.3535533905932738,
3332,35,robot,91.0,52.125,10b,0.0,
3333,35,robot,91.0,52.0,10b,0.5,
3334,35,robot,91.0,52.0,10b,0.5,
3335,35,robot,91.0,52.0,10b,0.5590169943749475,
3336,35,robot,91.0,52.0,10b,0.5590169943749475,
3337,35,robot,91.0,52.0,10b,0.5,
3338,35,robot,91.0,52.0,10b,0.5590169943749475,
3339,35,robot,91.0,52.0,10b,0.5590169943749475,
3340,35,robot,91.0,52.0,10b,0.5590169943749475,
3341,35,robot,91.0,52.125,10b,0.3535533905932738,
3342,35,robot,91.125,52.0,10b,0.25,
3343,35,robot,91.125,52.125,10b,0.25,
3344,35,robot,91.125,52.0,10b,0.0,
3345,35,robot,91.125,52.0,10b,0.25,
3346,35,robot,91.125,52.0,10b,0.3535533905932738,
3347,35,robot,91.125,52.0,10b,0.3535533905932738,
3348,35,robot,91.125,52.0,10b,0.25,
3349,35,robot,91.125,52.0,10b,0.25,
3350,35,robot,91.125,52.0,10b,0.25,
3351,35,robot,91.125,52.0,10b,0.25,
3352,35,robot,91.0,52.125,10b,0.25,
3353,35,robot,91.125,52.0,10b,0.25,
3354,35,robot,90.875,52.0,10b,0.25,
3355,35,robot,90.875,52.0,10b,0.25,
3356,35,robot,91.0,52.0,10b,0.25,
3357,35,robot,91.0,52.0,10b,0.25,
3358,35,robot,91.0,52.0,10b,0.3535533905932738,
3359,35,robot,91.0,52.0,10b,0.25,
3360,35,robot,91.0,51.875,10b,0.3535533905932738,
3361,35,robot,91.0,52.0,10b,0.25,
3362,35,robot,91.0,52.0,10b,0.25,
3363,35,robot,91.125,52.0,10b,0.0,
3364,35,robot,91.125,52.0,10b,0.0,
3365,35,robot,91.125,52.0,10b,0.0,
3366,35,robot,91.125,52.0,10b,0.0,
3367,35,robot,91.125,52.0,10b,0.3535533905932738,
3368,35,robot,91.125,52.0,10b,0.0,
3369,35,robot,91.125,52.0,10b,0.5,
3370,35,robot,91.125,52.0,10b,0.5,
3371,35,robot,91.0,52.0,10b,0.0,
3372,35,robot,91.0,52.0,10b,0.0,128.37104424285096
3373,35,robot,90.875,52.0,10b,0.25,130.2737502338825
3374,35,robot,90.875,52.0,10b,0.25,131.77407275333036
3375,35,robot,90.875,52.0,10b,0.3535533905932738,131.11755221937298
3376,35,robot,90.875,52.0,10b,0.25,128.11499960972563
3377,35,robot,90.875,52.0,10b,0.25,125.7061305187619
3378,35,robot,90.875,52.0,10b,0.5,124.16024172415258
3379,35,robot,90.875,52.0,10b,0.5,120.90601980464
3380,35,robot,90.875,52.0,10b,0.5,121.03182690928861
3381,35,robot,90.875,52.0,10b,0.5,122.90271813511693
3382,35,robot,90.875,52.0,10b,0.5,122.70805036752886
3383,35,robot,90.875,52.0,10b,0.5,120.43774325351667
3384,35,robot,90.875,52.0,10b,0.5,121.14331646855307
3385,35,robot,91.0,52.0,10b,0.25,124.16603047935453
3386,35,robot,91.0,52.0,10b,0.0,123.90451212526524
3387,35,robot,91.0,52.0,10b,0.0,126.33394486439502
3388,35,robot,91.0,52.0,10b,0.25,125.93903535044248
3389,35,robot,91.0,52.0,10b,0.25,127.7415603865868
3390,35,robot,91.125,52.0,10b,0.5,130.07792135869946
3391,35,robot,91.125,52.0,10b,0.5,127.71336314184197
3392,35,robot,91.125,52.0,10b,0.5,126.7695374488682
3393,35,robot,91.125,52.0,10b,0.5,127.51942254025462
3394,35,robot,91.125,52.0,10b,0.5,125.63650444834893
3395,35,robot,91.125,52.0,10b,0.5,122.39702304386329
3396,35,robot,91.0,52.0,10b,0.25,118.17809653231008
3397,35,robot,91.125,52.0,10b,0.5,113.99081651606852
3398,35,robot,91.125,52.0,10b,0.5,109.14783552595077
3399,35,robot,91.0,52.0,10b,0.25,104.76297652319735
3400,35,robot,91.0,52.0,10b,0.0,101.8074929708025
3401,35,robot,91.0,52.0,10b,0.0,97.78803607803972
3402,35,robot,91.0,52.0,10b,0.0,95.53337113281411
3403,35,robot,91.125,52.0,10b,0.25,
3404,35,robot,91.125,52.0,10b,0.25,
3405,35,robot,91.125,52.0,10b,0.0,
3406,35,robot,91.125,52.0,10b,0.0,
3407,35,robot,91.0,52.125,10b,0.3535533905932738,
3408,35,robot,91.0,52.125,10b,0.3535533905932738,76.03052429781081
3409,35,robot,91.125,52.0,10b,0.0,74.35262268407214
3410,35,robot,91.0,52.125,10b,0.3535533905932738,70.22564079451323
3411,35,robot,91.0,52.0,10b,0.0,70.76037909734515
3412,35,robot,91.0,52.0,10b,0.25,
3413,35,robot,91.125,52.0,10b,0.0,
3414,35,robot,91.0,52.0,10b,0.0,
3415,35,robot,91.0,52.0,10b,0.0,
3416,35,robot,91.0,52.125,10b,0.25,
3417,35,robot,91.0,52.125,10b,0.25,
3418,35,robot,91.0,52.125,10b,0.3535533905932738,
3419,35,robot,91.0,52.125,10b,0.3535533905932738,
3420,35,robot,91.0,52.0,10b,0.25,
3421,35,robot,91.0,52.0,10b,0.25,
3422,35,robot,91.0,52.0,10b,0.25,
3423,35,robot,91.0,52.125,10b,0.0,
3424,35,robot,91.0,52.0,10b,0.25,
3425,35,robot,91.0,52.125,10b,0.0,
3426,35,robot,91.0,52.125,10b,0.25,
3427,35,robot,91.0,52.0,10b,0.0,
3428,35,robot,91.0,52.125,10b,0.3535533905932738,
3429,35,robot,91.0,52.125,10b,0.25,
3430,35,robot,91.125,52.0,10b,0.25,
3431,35,robot,91.125,52.0,10b,0.3535533905932738,
3432,35,robot,91.0,52.0,10b,0.25,
3433,35,robot,91.0,52.0,10b,0.25,
3434,35,robot,91.0,52.0,10b,0.25,
3435,35,robot,91.0,52.0,10b,0.0,
3436,35,robot,91.0,52.0,10b,0.0,
3437,35,robot,91.0,52.0,10b,0.0,
3438,35,robot,91.0,52.0,10b,0.25,
3439,35,robot,91.0,52.125,10b,0.25,
3440,35,robot,91.0,52.125,10b,0.0,
3441,35,robot,91.0,52.0,10b,0.25,
3442,35,robot,91.0,52.0,10b,0.0,
3443,35,robot,91.0,52.0,10b,0.25,
3444,35,robot,91.0,52.125,10b,0.0,
3445,35,robot,91.125,52.125,10b,0.25,
3446,35,robot,91.125,52.0,10b,0.0,
3447,35,robot,91.0,51.875,10b,0.25,
3448,35,robot,91.125,51.5,10b,1.0307764064044151,
3449,35,robot,91.25,50.875,10b,2.3048861143232218,
3450,35,robot,91.25,50.625,10b,2.7950849718747373,
3451,35,robot,91.25,49.625,10b,4.7762432936357,
3452,35,robot,91.375,49.125,10b,5.798706752371601,
3453,35,robot,91.5,48.75,10b,6.576473218982953,
3454,35,robot,91.375,48.125,10b,8.035079339994098,
3455,35,robot,91.25,47.125,10b,10.012492197250394,
3456,35,robot,91.25,46.625,10b,10.761621625015442,
3457,35,robot,91.25,45.875,10b,12.260199835239229,
3458,35,robot,91.375,45.5,10b,13.021616643105418,
3459,35,robot,91.25,45.0,10b,14.2587692315992,
3460,35,robot,91.375,44.25,10b,15.757934509319425,
3461,35,robot,91.25,43.625,10b,16.751865567750954,
3462,35,robot,91.25,43.125,10b,17.507141400011598,
3463,35,robot,91.375,42.375,10b,18.256848030259768,
3464,35,robot,91.5,41.375,10b,19.00657780874821,
3465,35,robot,91.5,40.75,10b,19.756328100130347,
3466,35,robot,91.375,40.5,10b,18.25171224844398,
3467,35,robot,91.5,39.875,10b,18.501689112078388,
3468,35,robot,91.5,39.375,10b,18.75,
3469,35,robot,91.625,38.875,10b,18.506755523321747,
3470,35,robot,91.5,39.125,10b,16.00781059358212,
3471,35,robot,91.375,40.0,10b,13.252358280698571,
3472,35,robot,91.5,41.125,10b,9.513148795220223,
3473,35,robot,91.5,42.25,10b,6.504805915628844,
3474,35,robot,91.375,43.625,10b,2.7613402542968153,
3475,35,robot,91.375,45.0,10b,1.5,
3476,35,robot,91.375,46.0,10b,4.756574397610112,
3477,35,robot,91.375,46.75,10b,7.254309064273454,
3478,35,robot,91.25,46.75,10b,8.753570700005799,
3479,35,robot,91.25,46.25,10b,9.762812094883317,
3480,35,robot,91.125,45.75,10b,10.02808556006579,
3481,35,robot,91.25,45.625,10b,10.253048327204938,
3482,35,robot,91.125,45.625,10b,11.52443057161611,
3483,35,robot,91.125,45.375,10b,12.023414656411049,
3484,35,robot,91.25,45.0,10b,12.272937708633577,
3485,35,robot,91.25,44.375,10b,10.51189802081432,
3486,35,robot,91.375,43.875,10b,7.750000000000001,
3487,35,robot,91.5,43.125,10b,4.0,
3488,35,robot,91.625,42.75,10b,1.0307764064044151,
3489,35,robot,91.75,41.875,10b,3.5794552658190883,
3490,35,robot,92.0,41.25,10b,7.603453162872775,
3491,35,robot,92.25,40.75,10b,10.644834428021884,
3492,35,robot,92.5,40.25,10b,13.193274801958761,
3493,35,robot,92.5,39.5,10b,14.713938969562161,
3494,35,robot,92.375,39.375,10b,13.932874793092774,
3495,35,robot,92.375,39.875,10b,12.013013776733963,
3496,35,robot,91.625,40.75,10b,9.778803607803972,
3497,35,robot,91.25,42.0,10b,7.254309064273454,
3498,35,robot,90.875,43.25,10b,4.2793106921559225,
3499,35,robot,90.75,44.5,10b,1.4142135623730951,
3500,35,robot,90.375,45.75,10b,3.2596012026013246,
3501,35,robot,90.125,46.875,10b,6.5,
3502,35,robot,89.875,48.25,10b,10.752906583803284,
3503,35,robot,89.75,49.125,10b,13.290033860002012,
3504,35,robot,89.75,49.375,10b,15.524174696260024,
3505,35,robot,89.625,48.75,10b,15.734118977559564,
3506,35,robot,89.875,47.75,10b,14.783859441972519,
3507,35,robot,90.125,47.0,10b,14.311271781361711,
3508,35,robot,90.125,46.5,10b,14.783859441972519,
3509,35,robot,90.125,45.875,10b,13.756816492197604,
3510,35,robot,90.25,45.5,10b,12.026013470805694,
3511,35,robot,90.375,45.0,10b,8.860022573334675,
3512,35,robot,90.625,44.25,10b,4.670385423067351,
3513,35,robot,90.75,43.625,10b,0.7905694150420949,
3514,35,robot,90.875,43.25,10b,2.5124689052802225,
3515,35,robot,91.125,42.625,10b,6.427480066091221,
3516,35,robot,91.25,41.875,10b,10.25,
3517,35,robot,91.375,41.25,10b,14.317821063276353,
3518,35,robot,91.375,40.5,10b,17.553489681541958,
3519,35,robot,91.625,40.25,10b,18.63129088388671,
3520,35,robot,91.5,40.125,10b,17.65290344390973,
3521,35,robot,91.375,40.5,10b,14.807092894960848,
3522,35,robot,91.375,41.375,10b,11.52443057161611,
3523,35,robot,91.125,42.5,10b,8.246211251235321,
3524,35,robot,91.125,43.75,10b,4.697073557013984,
3525,35,robot,91.0,45.0,10b,1.8027756377319946,
3526,35,robot,90.875,46.125,10b,2.462214450449026,
3527,35,robot,90.625,47.375,10b,6.25,
3528,35,robot,90.5,48.875,10b,10.51189802081432,
3529,35,robot,90.375,49.625,10b,12.789155562428663,
3530,35,robot,90.375,49.75,10b,14.3287298809071,
3531,35,robot,90.375,49.0,10b,14.35705401536123,
3532,35,robot,90.5,48.25,10b,14.108951059522463,
3533,35,robot,90.5,47.5,10b,14.108951059522463,
3534,35,robot,90.5,47.0,10b,13.686215693170995,
3535,35,robot,90.5,46.375,10b,12.658988901172163,
3536,35,robot,90.5,45.875,10b,10.891510455395983,
3537,35,robot,90.625,45.375,10b,8.139410298049853,
3538,35,robot,90.625,44.75,10b,4.6097722286464435,
3539,35,robot,90.75,44.25,10b,1.25,
3540,35,robot,90.875,43.5,10b,3.010398644698074,
3541,35,robot,91.0,43.125,10b,6.005206074732157,
3542,35,robot,91.25,42.5,10b,9.82980162566875,
3543,35,robot,91.375,41.75,10b,14.35705401536123,
3544,35,robot,91.375,41.0,10b,17.365554986812256,
3545,35,robot,91.5,40.5,10b,18.636322062037884,
3546,35,robot,91.75,39.875,10b,18.45602882529175,
3547,35,robot,92.0,39.125,10b,18.49493173818168,
3548,35,robot,92.0,38.75,10b,17.755280904564703,
3549,35,robot,91.875,38.375,10b,17.467827569563422,
3550,35,robot,91.75,38.75,10b,15.45355946052559,
3551,35,robot,91.25,39.5,10b,12.837932076467768,
3552,35,robot,90.875,40.5,10b,9.762812094883317,
3553,35,robot,90.375,41.5,10b,6.519202405202649,
3554,35,robot,90.0,43.125,10b,2.704163456597992,
3555,35,robot,89.625,44.375,10b,3.0516389039334255,
3556,35,robot,89.5,45.25,10b,5.202163011671203,
3557,35,robot,89.375,46.0,10b,7.941190087134294,
3558,35,robot,89.125,46.625,10b,10.738365797457265,
3559,35,robot,89.125,45.875,10b,10.738365797457265,
3560,35,robot,89.25,45.25,10b,10.51189802081432,
3561,35,robot,89.25,44.875,10b,11.180339887498949,
3562,35,robot,89.375,44.375,10b,11.739356881873896,
3563,35,robot,89.5,43.75,10b,11.180339887498949,
3564,35,robot,89.75,43.25,10b,10.636023693091325,
3565,35,robot,89.875,42.625,10b,8.609587678861281,
3566,35,robot,90.0,41.875,10b,5.367727638395972,
3567,35,robot,90.0,41.25,10b,2.3048861143232218,
3568,35,robot,90.25,40.5,10b,2.0155644370746373,
3569,35,robot,90.5,39.875,10b,6.576473218982953,
3570,35,robot,90.5,39.5,10b,9.905806378079475,
3571,35,robot,90.5,39.125,10b,12.41219158730641,
3572,35,robot,90.25,39.25,10b,13.612953390061982,
3573,35,robot,89.875,39.875,10b,13.583077707206124,
3574,35,robot,89.5,40.5,10b,10.776131031126154,
3575,35,robot,89.25,41.375,10b,7.750000000000001,
3576,35,robot,88.625,42.75,10b,4.430011286667337,
3577,35,robot,88.375,43.875,10b,2.23606797749979,
3578,35,robot,88.0,44.875,10b,3.75,
3579,35,robot,87.375,46.125,10b,7.458216945088149,
3580,35,robot,87.125,47.375,10b,10.977249200050075,
3581,35,robot,86.875,48.125,10b,13.975424859373685,
3582,35,robot,86.75,47.875,10b,14.758472143145442,
3583,35,robot,87.125,46.875,10b,14.199471821162927,
3584,35,robot,87.25,46.125,10b,14.089002803605371,
3585,35,robot,87.375,45.625,10b,13.752272539475067,
3586,35,robot,87.5,45.0,10b,13.193274801958761,
3587,35,robot,87.625,44.5,10b,11.739356881873896,
3588,35,robot,88.0,44.0,10b,9.06228448019593,
3589,35,robot,88.125,43.5,10b,6.600189391222043,
3590,35,robot,88.375,42.875,10b,3.473110997362451,
3591,35,robot,88.75,42.25,10b,1.0307764064044151,
3592,35,robot,89.0,41.625,10b,4.670385423067351,
3593,35,robot,89.25,40.875,10b,8.381527307120106,
3594,35,robot,89.375,40.375,10b,12.175795661885921,
3595,35,robot,89.625,39.75,10b,16.048753845704034,
3596,35,robot,89.875,39.5,10b,18.26369349282888,
3597,35,robot,90.0,39.125,10b,18.66815470259447,
3598,35,robot,89.875,39.125,10b,16.446884203398525,
3599,35,robot,89.5,39.875,10b,13.285330255586423,
3600,35,robot,89.125,40.5,10b,10.831089511217234,
3601,35,robot,88.5,41.875,10b,6.562202374203344,
3602,35,robot,88.0,43.0,10b,3.092329219213245,
3603,35,robot,87.75,44.25,10b,0.7071067811865476,
3604,35,robot,87.5,45.125,10b,3.48209706929603,
3605,35,robot,87.0,46.375,10b,7.520804478245663,
3606,35,robot,86.75,47.75,10b,11.704699910719626,
3607,35,robot,86.5,48.125,10b,13.92838827718412,
3608,35,robot,86.375,48.0,10b,15.36635936062931,
3609,35,robot,86.5,46.875,10b,14.2148689758295,
3610,35,robot,86.875,46.125,10b,13.885694076998815,
3611,35,robot,87.0,45.625,10b,13.532368602724357,
3612,35,robot,87.25,45.0,10b,12.973530745329121,
3613,35,robot,87.375,44.625,10b,12.083045973594572,
3614,35,robot,87.625,44.125,10b,9.290452088031023,
3615,35,robot,87.75,43.625,10b,6.8282501418738315,
3616,35,robot,87.875,43.125,10b,2.7950849718747373,
3617,35,robot,88.125,42.625,10b,0.7905694150420949,
3618,35,robot,88.375,41.875,10b,4.911720676097125,
3619,35,robot,88.75,41.125,10b,8.381527307120106,
3620,35,robot,89.0,40.625,10b,12.175795661885921,
3621,35,robot,89.25,40.125,10b,16.048753845704034,
3622,35,robot,89.375,39.625,10b,17.946099854843112,
3623,35,robot,89.5,39.25,10b,18.58258593414813,
3624,35,robot,89.375,39.25,10b,16.29800601300662,
3625,35,robot,88.75,40.0,10b,12.811127975318957,
3626,35,robot,88.5,40.75,10b,10.201102881551583,
3627,35,robot,88.125,41.875,10b,6.490377492873585,
3628,35,robot,87.5,43.25,10b,2.7613402542968153,
3629,35,robot,87.125,44.25,10b,1.0307764064044151,
3630,35,robot,86.875,45.375,10b,3.913118960624632,
3631,35,robot,86.5,46.625,10b,7.520804478245663,
3632,35,robot,86.125,47.875,10b,11.236102527122116,
3633,35,robot,85.875,48.25,10b,13.695345924802337,
3634,35,robot,85.375,48.0,10b,15.31747368204039,
3635,35,robot,84.75,47.125,10b,15.532224567009067,
3636,35,robot,84.25,46.75,10b,16.60007530103403,
3637,35,robot,83.375,46.75,10b,18.629613522561332,
3638,35,robot,82.75,46.375,10b,19.6293784924536,
3639,35,robot,82.125,46.125,10b,19.982805108392565,
3640,35,robot,81.25,45.625,10b,18.75,
3641,35,robot,80.5,45.375,10b,18.48140957827622,
3642,35,robot,79.75,45.125,10b,17.96698360883095,
3643,35,robot,79.25,44.75,10b,16.77050983124842,
3644,35,robot,78.5,44.5,10b,17.257244855422318,
3645,35,robot,78.125,44.25,10b,17.64404998859389,
3646,35,robot,78.25,43.875,10b,17.392527130926087,
3647,35,robot,78.625,43.5,10b,17.365554986812256,
3648,35,robot,78.75,42.75,10b,18.001736027394692,
3649,35,robot,79.0,42.25,10b,17.170104833692776,
3650,35,robot,79.25,41.875,10b,15.20690632574555,
3651,35,robot,79.375,41.25,10b,14.6990645960891,
3652,35,robot,79.5,40.75,10b,14.285044627161653,
3653,35,robot,79.75,39.875,10b,14.317821063276353,
3654,35,robot,79.875,39.125,10b,14.705441169852742,
3655,35,robot,80.0,39.0,10b,13.4837865601618,
3656,35,robot,79.75,39.25,10b,12.341495047197483,
3657,35,robot,79.375,40.0,10b,10.277402395547233,
3658,35,robot,79.0,40.875,10b,7.766112283504533,
3659,35,robot,78.625,41.75,10b,5.50567888638631,
3660,35,robot,78.125,42.875,10b,2.75,
3661,35,robot,77.375,44.0,10b,1.7677669529663689,
3662,35,robot,77.0,45.125,10b,4.596194077712559,
3663,35,robot,76.375,46.375,10b,8.667467911679857,
3664,35,robot,76.375,46.625,10b,10.204165815979275,
3665,35,robot,76.5,46.25,10b,10.335013304297194,
3666,35,robot,77.0,45.0,10b,8.877640452282352,
3667,35,robot,77.25,44.625,10b,8.96172416446746,
3668,35,robot,77.5,44.25,10b,9.839334327077214,
3669,35,robot,77.875,43.875,10b,10.307764064044152,
3670,35,robot,78.125,43.375,10b,9.519716382329886,
3671,35,robot,78.375,42.75,10b,7.520804478245663,
3672,35,robot,78.625,42.125,10b,4.5069390943299865,
3673,35,robot,78.75,41.75,10b,1.8200274723201295,
3674,35,robot,79.125,41.0,10b,1.8027756377319946,
3675,35,robot,79.25,40.5,10b,5.25594901040716,
3676,35,robot,79.5,40.0,10b,9.058835465996719,
3677,35,robot,79.75,39.25,10b,12.973530745329121,
3678,35,robot,79.875,39.0,10b,16.326741867255695,
3679,35,robot,79.875,39.0,10b,16.779824194549835,
3680,35,robot,79.5,39.5,10b,14.773286702694158,
3681,35,robot,78.875,40.5,10b,9.75,
3682,35,robot,78.625,41.25,10b,7.2886898685566255,
3683,35,robot,78.0,42.25,10b,4.123105625617661,
3684,35,robot,77.375,43.5,10b,1.25,
3685,35,robot,76.875,44.625,10b,3.5355339059327378,
3686,35,robot,76.125,45.75,10b,7.5,
3687,35,robot,75.875,46.5,10b,10.335013304297194,
3688,35,robot,76.0,46.375,10b,10.761621625015442,
3689,35,robot,76.25,45.75,10b,11.104616157256405,
3690,35,robot,76.75,44.75,10b,9.86154146165801,
3691,35,robot,77.0,44.5,10b,10.295630140987,
3692,35,robot,77.25,43.75,10b,10.295630140987,
3693,35,robot,77.5,43.5,10b,10.17656621852381,
3694,35,robot,77.75,42.875,10b,8.838834764831844,
3695,35,robot,78.0,42.25,10b,6.264982043070834,
3696,35,robot,78.5,41.75,10b,2.6100766272276377,
3697,35,robot,78.625,41.25,10b,0.0,
3698,35,robot,79.0,40.75,10b,3.605551275463989,
3699,35,robot,79.125,40.125,10b,7.603453162872775,
3700,35,robot,79.5,39.5,10b,11.51629280628102,
3701,35,robot,79.75,39.125,10b,15.103807466993214,
3702,35,robot,79.625,39.0,10b,16.77050983124842,
3703,35,robot,79.25,39.0,10b,16.11870031981487,
3704,35,robot,78.875,39.625,10b,13.32760293526184,
3705,35,robot,78.125,40.625,10b,8.696263565463044,
3706,35,robot,77.375,41.5,10b,6.046693311223912,
3707,35,robot,76.75,42.375,10b,2.9261749776799064,
3708,35,robot,76.125,43.5,10b,2.75,
3709,35,robot,75.625,44.625,10b,5.50567888638631,
3710,35,robot,75.125,45.375,10b,8.492643875731515,
3711,35,robot,75.0,45.75,10b,10.63014581273465,
3712,35,robot,75.25,45.25,10b,10.46721070772916,
3713,35,robot,75.5,44.5,10b,10.259142264341596,
3714,35,robot,75.75,43.75,10b,9.905806378079475,
3715,35,robot,76.0,43.375,10b,10.443299287102711,
3716,35,robot,76.375,43.0,10b,10.277402395547233,
3717,35,robot,76.75,42.375,10b,8.8670739254841,
3718,35,robot,77.125,42.0,10b,7.352720584926371,
3719,35,robot,77.375,41.375,10b,4.6097722286464435,
3720,35,robot,77.625,40.875,10b,1.118033988749895,
3721,35,robot,78.0,40.125,10b,3.020761493398643,
3722,35,robot,78.25,39.5,10b,6.485560885536423,
3723,35,robot,78.625,39.0,10b,10.295630140987,
3724,35,robot,79.0,38.5,10b,13.986600730699365,
3725,35,robot,79.0,38.125,10b,16.441183047457383,
3726,35,robot,78.875,38.125,10b,17.106285394556004,
3727,35,robot,78.625,38.75,10b,14.647952075290252,
3728,35,robot,78.0,39.125,10b,11.855905701379376,
3729,35,robot,77.25,40.125,10b,7.846177413237608,
3730,35,robot,76.375,41.25,10b,4.315669125408017,
3731,35,robot,75.875,42.125,10b,2.0155644370746373,
3732,35,robot,75.375,43.25,10b,3.2596012026013246,
3733,35,robot,74.75,44.375,10b,6.7175144212722016,
3734,35,robot,73.875,45.5,10b,10.819542504191201,
3735,35,robot,73.125,46.75,10b,14.800760115615684,
3736,35,robot,73.0,47.75,10b,18.236296224836885,
3737,35,robot,72.875,47.875,10b,19.902889237495142,
3738,35,robot,73.0,47.5,10b,20.38535013189619,
3739,35,robot,73.25,46.75,10b,20.112185361118765,
3740,35,robot,73.625,46.0,10b,19.068953825524883,
3741,35,robot,74.0,45.625,10b,17.890290662814845,
3742,35,robot,74.375,44.875,10b,14.910147551248444,
3743,35,robot,74.5,44.375,10b,12.619429464123963,
3744,35,robot,75.125,43.875,10b,8.620469824783333,
3745,35,robot,75.25,43.375,10b,4.808846015417836,
3746,35,robot,75.625,43.25,10b,2.3048861143232218,
3747,35,robot,75.875,42.625,10b,1.6007810593582121,
3748,35,robot,76.25,42.0,10b,5.618051263561058,
3749,35,robot,76.5,41.5,10b,9.56882960450232,
3750,35,robot,76.75,41.0,10b,13.594576124322524,
3751,35,robot,77.25,40.375,10b,17.02388028623322,
3752,35,robot,77.5,40.125,10b,18.050277006184697,
3753,35,robot,77.5,39.875,10b,17.707696066964782,
3754,35,robot,77.125,40.125,10b,15.35008143300875,
3755,35,robot,76.5,40.75,10b,11.971319893812879,
3756,35,robot,76.0,41.5,10b,9.168560410446124,
3757,35,robot,75.5,42.5,10b,5.25594901040716,
3758,35,robot,75.0,43.5,10b,2.0155644370746373,
3759,35,robot,74.625,44.5,10b,1.6007810593582121,
3760,35,robot,74.5,45.0,10b,3.5794552658190883,
3761,35,robot,74.625,44.625,10b,3.400367627183861,
3762,35,robot,74.875,44.0,10b,3.400367627183861,
3763,35,robot,75.25,43.375,10b,3.400367627183861,
3764,35,robot,75.625,43.0,10b,3.473110997362451,
3765,35,robot,75.75,42.625,10b,3.816084380618437,
3766,35,robot,76.125,42.125,10b,4.16082924427331,
3767,35,robot,76.25,41.5,10b,3.7165171868296265,
3768,35,robot,76.625,41.0,10b,2.850438562747845,
3769,35,robot,77.125,40.375,10b,0.5,
3770,35,robot,77.5,40.125,10b,2.358495283014151,
3771,35,robot,78.125,39.625,10b,5.667892024377317,
3772,35,robot,78.25,39.125,10b,8.707037383633999,
3773,35,robot,78.625,38.75,10b,11.95041840271712,
3774,35,robot,78.875,38.375,10b,14.910147551248444,
3775,35,robot,78.75,38.25,10b,15.953056133543814,
3776,35,robot,78.125,38.5,10b,14.108951059522463,
3777,35,robot,77.5,39.0,10b,11.294356998076518,
3778,35,robot,77.125,39.875,10b,7.941190087134294,
3779,35,robot,76.25,40.625,10b,4.911720676097125,
3780,35,robot,75.5,41.75,10b,1.8200274723201295,
3781,35,robot,74.75,42.625,10b,2.9261749776799064,
3782,35,robot,73.875,43.875,10b,6.7175144212722016,
3783,35,robot,73.25,44.75,10b,10.090218035305282,
3784,35,robot,72.375,46.125,10b,14.916433890176299,
3785,35,robot,72.125,47.0,10b,17.45350967570706,
3786,35,robot,71.875,47.625,10b,20.303940504246953,
3787,35,robot,72.0,47.25,10b,20.501524333570906,
3788,35,robot,72.125,46.5,10b,20.22992832414391,
3789,35,robot,72.5,45.875,10b,19.68660712261003,
